Player,Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
Nadal,27‑May‑2012,Roland Garros,Clay,R128,2,111,(2)Nadal d. Simone Bolelli [ITA],6-2 6-2 6-1,(wp),1.95,0.00%,4.30%,54.30%,76.30%,68.80%,4/5,1:58
Nadal,25‑Jun‑2012,Wimbledon,Grass,R64,2,100,Lukas Rosol [CZE] d. (2)Nadal,6-7(9) 6-4 6-4 2-6 6-4,(ch) (wp),0.96,13.70%,1.40%,66.90%,78.50%,63.00%,4/8,3:18
Nadal,25‑Jun‑2012,Wimbledon,Grass,R128,2,80,(2)Nadal d. Thomaz Bellucci [BRA],7-6(0) 6-2 6-3,(wp),1.59,6.70%,1.10%,64.00%,75.40%,59.40%,1/4,2:15
Nadal,27‑May‑2013,Roland Garros,Clay,F,4,5,(3)Nadal d. (4)David Ferrer [ESP],6-3 6-2 6-3,(ch) (wp),1.43,5.70%,2.30%,70.10%,70.50%,42.30%,9/12,2:16
Nadal,27‑May‑2013,Roland Garros,Clay,SF,4,1,(3)Nadal d. (1)Novak Djokovic [SRB],6-4 3-6 6-1 6-7(3) 9-7,(ch) (wp),1.21,3.80%,1.90%,63.70%,71.60%,60.30%,4/9,4:37
Nadal,27‑May‑2013,Roland Garros,Clay,QF,4,10,(3)Nadal d. (9)Stan Wawrinka [SUI],6-2 6-3 6-1,,1.72,6.80%,0.00%,75.30%,72.70%,61.10%,4/5,1:56
Nadal,27‑May‑2013,Roland Garros,Clay,R16,4,15,(3)Nadal d. (13)Kei Nishikori [JPN],6-4 6-1 6-3,(wp),1.57,1.30%,0.00%,69.20%,72.20%,66.70%,4/4,2:02
Nadal,27‑May‑2013,Roland Garros,Clay,R32,4,29,(3)Nadal d. (27)Fabio Fognini [ITA],7-6(5) 6-4 6-4,(wp),1.19,4.80%,1.00%,77.90%,64.20%,60.90%,8/11,2:45
Nadal,27‑May‑2013,Roland Garros,Clay,R64,4,35,(3)Nadal d. Martin Klizan [SVK],4-6 6-3 6-3 6-3,(wp),1.33,5.00%,2.00%,74.00%,74.30%,38.50%,3/7,2:44
Nadal,27‑May‑2013,Roland Garros,Clay,R128,4,59,(3)Nadal d. Daniel Brands [GER],4-6 7-6(4) 6-4 6-3,(wp),1.59,1.80%,3.50%,84.10%,77.90%,66.70%,3/4,2:54
Nadal,24‑Jun‑2013,Wimbledon,Grass,R128,5,135,Steve Darcis [BEL] d. (5)Nadal,7-6(4) 7-6(8) 6-4,(ch) (wp),0.86,5.00%,2.50%,67.20%,65.00%,53.80%,8/11,2:55
Nadal,26‑Aug‑2013,US Open,Hard,F,2,1,(2)Nadal d. (1)Novak Djokovic [SRB],6-2 3-6 6-4 6-1,(ch) (wp),1.19,0.80%,0.80%,64.50%,65.40%,55.80%,8/11,3:21
Nadal,26‑Aug‑2013,US Open,Hard,SF,2,9,(2)Nadal d. (8)Richard Gasquet [FRA],6-4 7-6(1) 6-2,(ch) (wp),1.3,3.20%,1.10%,70.50%,76.10%,57.10%,5/6,2:21
Nadal,26‑Aug‑2013,US Open,Hard,QF,2,22,(2)Nadal d. (19)Tommy Robredo [ESP],6-0 6-2 6-2,(wp),2.36,3.40%,0.00%,61.00%,86.10%,60.90%,0/0,1:40
Nadal,26‑Aug‑2013,US Open,Hard,R16,2,25,(2)Nadal d. (22)Philipp Kohlschreiber [GER],6-7(4) 6-4 6-3 6-1,(wp),1.54,2.80%,0.00%,65.70%,76.10%,70.30%,1/1,3:12
Nadal,26‑Aug‑2013,US Open,Hard,R32,2,38,(2)Nadal d. Ivan Dodig [CRO],6-4 6-3 6-3,(wp),1.77,2.60%,2.60%,64.10%,80.00%,75.00%,2/2,2:08
Nadal,26‑Aug‑2013,US Open,Hard,R64,2,134,(2)Nadal d. (Q)Rogerio Dutra Silva [BRA],6-2 6-1 6-0,(wp),2.35,5.60%,0.00%,68.50%,81.10%,64.70%,1/1,1:32
Nadal,26‑Aug‑2013,US Open,Hard,R128,2,97,(2)Nadal d. (WC)Ryan Harrison [USA],6-4 6-2 6-2,(wp),1.76,4.20%,7.00%,71.80%,82.40%,55.00%,2/2,2:06
Nadal,13‑Jan‑2014,Australian Open,Hard,F,1,8,(8)Stan Wawrinka [SUI] d. (1)Nadal,6-3 6-2 3-6 6-3,(ch),0.66,0.90%,2.80%,77.80%,59.50%,41.70%,10/15,2:21
Nadal,13‑Jan‑2014,Australian Open,Hard,SF,1,6,(1)Nadal d. (6)Roger Federer [SUI],7-6(4) 6-3 6-3,(ch),1.5,3.50%,1.20%,65.10%,73.20%,73.30%,1/2,2:24
Nadal,13‑Jan‑2014,Australian Open,Hard,QF,1,22,(1)Nadal d. (22)Grigor Dimitrov [BUL],3-6 7-6(3) 7-6(7) 6-2,(ch),1.31,2.40%,5.60%,73.40%,72.50%,66.70%,3/6,3:37
Nadal,13‑Jan‑2014,Australian Open,Hard,R16,1,17,(1)Nadal d. (16)Kei Nishikori [JPN],7-6(3) 7-5 7-6(3),(ch),1.2,9.70%,0.80%,71.00%,76.10%,38.90%,6/10,3:17
Nadal,13‑Jan‑2014,Australian Open,Hard,R32,1,32,(1)Nadal d. (25)Gael Monfils [FRA],6-1 6-2 6-3,(ch),1.88,2.50%,0.00%,65.80%,73.10%,74.10%,6/6,2:04
Nadal,13‑Jan‑2014,Australian Open,Hard,R64,1,570,(1)Nadal d. (WC)Thanasi Kokkinakis [AUS],6-2 6-4 6-2,(ch),1.84,9.50%,1.40%,75.70%,82.10%,55.60%,3/3,1:53
Nadal,13‑Jan‑2014,Australian Open,Hard,R128,1,57,(1)Nadal d. Bernard Tomic [AUS],6-4 RET,(ch),1.55,19.20%,3.80%,61.50%,87.50%,60.00%,0/0,0:41
Nadal,26‑May‑2014,Roland Garros,Clay,F,1,2,(1)Nadal d. (2)Novak Djokovic [SRB],3-6 7-5 6-2 6-4,(ch),1.18,2.50%,3.30%,70.00%,72.60%,50.00%,6/9,3:31
Nadal,26‑May‑2014,Roland Garros,Clay,SF,1,8,(1)Nadal d. (7)Andy Murray [GBR],6-3 6-2 6-1,(ch),2.99,3.40%,3.40%,76.30%,91.10%,57.10%,0/0,1:40
Nadal,26‑May‑2014,Roland Garros,Clay,QF,1,5,(1)Nadal d. (5)David Ferrer [ESP],4-6 6-4 6-0 6-1,(ch),1.39,1.00%,1.00%,61.80%,68.30%,56.40%,11/14,2:34
Nadal,26‑May‑2014,Roland Garros,Clay,R16,1,83,(1)Nadal d. Dusan Lajovic [SRB],6-1 6-2 6-1,(ch),2.69,0.00%,1.70%,62.70%,81.10%,63.60%,3/4,1:33
Nadal,26‑May‑2014,Roland Garros,Clay,R32,1,65,(1)Nadal d. Leonardo Mayer [ARG],6-2 7-5 6-2,(ch),1.63,0.00%,1.20%,72.30%,70.00%,65.20%,6/8,2:17
Nadal,26‑May‑2014,Roland Garros,Clay,R64,1,57,(1)Nadal d. Dominic Thiem [AUT],6-2 6-2 6-3,(ch),1.65,0.00%,0.00%,68.40%,66.70%,68.00%,2/4,2:05
Nadal,26‑May‑2014,Roland Garros,Clay,R128,1,279,(1)Nadal d. (WC)Robby Ginepri [USA],6-0 6-3 6-0,(ch),2.75,1.90%,0.00%,57.70%,86.70%,68.20%,1/1,1:42
Nadal,23‑Jun‑2014,Wimbledon,Grass,R16,1,144,(WC)Nick Kyrgios [AUS] d. (2)Nadal,7-6(5) 5-7 7-6(5) 6-3,(ch),0.95,8.00%,2.20%,73.00%,77.00%,59.50%,3/4,2:58
Nadal,23‑Jun‑2014,Wimbledon,Grass,R32,1,63,(2)Nadal d. Mikhail Kukushkin [KAZ],6-7(4) 6-1 6-1 6-1,(ch),2.1,9.70%,0.00%,66.70%,77.40%,77.40%,2/2,2:34
Nadal,23‑Jun‑2014,Wimbledon,Grass,R64,1,52,(2)Nadal d. Lukas Rosol [CZE],4-6 7-6(6) 6-4 6-4,(ch),1.18,8.90%,2.40%,78.90%,75.30%,61.50%,3/5,2:44
Nadal,23‑Jun‑2014,Wimbledon,Grass,R128,1,51,(2)Nadal d. Martin Klizan [SVK],4-6 6-3 6-3 6-3,,1.17,5.00%,2.50%,71.90%,72.40%,41.20%,10/13,2:55
Nadal,19‑Jan‑2015,Australian Open,Hard,QF,3,7,(7)Tomas Berdych [CZE] d. (3)Nadal,6-2 6-0 7-6(5),(ch),0.66,3.70%,7.30%,74.40%,63.90%,28.60%,5/10,2:13
Nadal,19‑Jan‑2015,Australian Open,Hard,R16,3,15,(3)Nadal d. (14)Kevin Anderson [RSA],7-5 6-1 6-4,,1.26,3.40%,3.40%,67.00%,78.00%,65.50%,6/6,2:06
Nadal,19‑Jan‑2015,Australian Open,Hard,R32,3,106,(3)Nadal d. Dudi Sela [ISR],6-1 6-0 7-5,,1.79,5.30%,0.00%,68.00%,76.50%,62.50%,7/7,2:04
Nadal,19‑Jan‑2015,Australian Open,Hard,R64,3,112,(3)Nadal d. (Q)Tim Smyczek [USA],6-2 3-6 6-7(2) 6-3 7-5,,1.06,1.90%,4.50%,63.60%,69.40%,51.80%,2/7,4:12
Nadal,19‑Jan‑2015,Australian Open,Hard,R128,3,49,(3)Nadal d. Mikhail Youzhny [RUS],6-3 6-2 6-2,,3.52,7.00%,5.30%,61.40%,88.60%,81.80%,1/1,1:50
Nadal,24‑May‑2015,Roland Garros,Clay,QF,7,1,(1)Novak Djokovic [SRB] d. (6)Nadal,7-5 6-3 6-1,(ch),0.61,3.20%,2.20%,60.20%,58.90%,37.80%,11/18,2:26
Nadal,24‑May‑2015,Roland Garros,Clay,R16,7,37,(6)Nadal d. Jack Sock [USA],6-3 6-1 5-7 6-2,,1.42,1.00%,2.00%,66.30%,69.20%,57.60%,3/7,2:52
Nadal,24‑May‑2015,Roland Garros,Clay,R32,7,120,(6)Nadal d. Andrey Kuznetsov [RUS],6-1 6-3 6-2,,1.42,1.30%,1.30%,58.80%,57.40%,69.70%,4/6,2:01
Nadal,24‑May‑2015,Roland Garros,Clay,R64,7,154,(6)Nadal d. Nicolas Almagro [ESP],6-4 6-3 6-1,,1.31,5.40%,3.20%,67.70%,73.00%,43.30%,6/7,2:19
Nadal,24‑May‑2015,Roland Garros,Clay,R128,7,296,(6)Nadal d. (WC)Quentin Halys [FRA],6-3 6-3 6-4,,2,0.00%,1.40%,69.40%,82.00%,63.60%,1/2,1:50
Nadal,29‑Jun‑2015,Wimbledon,Grass,R64,10,102,(Q)Dustin Brown [GER] d. (10)Nadal,7-5 3-6 6-4 6-4,(ch),0.82,6.90%,2.30%,71.50%,68.80%,45.90%,7/11,
Nadal,29‑Jun‑2015,Wimbledon,Grass,R128,10,42,(10)Nadal d. Thomaz Bellucci [BRA],6-4 6-2 6-4,,1.31,1.20%,6.00%,59.00%,65.30%,64.70%,4/6,
Nadal,31‑Aug‑2015,US Open,Hard,R32,8,32,(32)Fabio Fognini [ITA] d. (8)Nadal,3-6 4-6 6-4 6-3 6-4,(ch),1.02,3.60%,1.40%,66.90%,67.70%,37.00%,7/16,
Nadal,31‑Aug‑2015,US Open,Hard,R64,8,74,(8)Nadal d. Diego Schwartzman [ARG],7-6(5) 6-3 7-5,(ch),1.46,8.30%,3.10%,67.70%,75.40%,51.60%,5/8,
Nadal,31‑Aug‑2015,US Open,Hard,R128,8,33,(8)Nadal d. Borna Coric [CRO],6-3 6-2 4-6 6-4,,1.45,6.00%,4.00%,73.00%,84.90%,40.70%,0/2,
Nadal,18‑Jan‑2016,Australian Open,Hard,R128,5,45,Fernando Verdasco [ESP] d. (5)Nadal,7-6 4-6 3-6 7-6 6-2,(ch),1.02,4.10%,3.50%,63.50%,69.40%,50.00%,10/15,4:41
Nadal,23‑May‑2016,Roland Garros,Clay,R32,5,56,Marcel Granollers [ESP] d. (4)Nadal,W/O,,,,,,,,,
Nadal,23‑May‑2016,Roland Garros,Clay,R64,5,99,(4)Nadal d. Facundo Bagnis [ARG],6-3 6-0 6-3,,1.64,0.00%,2.80%,77.80%,69.60%,56.30%,7/9,1:44
Nadal,23‑May‑2016,Roland Garros,Clay,R128,5,100,(4)Nadal d. Samuel Groth [AUS],6-1 6-1 6-1,,5.29,2.20%,0.00%,84.40%,89.50%,85.70%,0/0,1:20
Nadal,29‑Aug‑2016,US Open,Hard,R16,5,25,(24)Lucas Pouille [FRA] d. (4)Nadal,6-1 2-6 6-4 3-6 7-6(6),(ch),1.03,0.70%,2.70%,59.30%,71.90%,49.20%,9/14,4:06
Nadal,29‑Aug‑2016,US Open,Hard,R32,5,47,(4)Nadal d. Andrey Kuznetsov [RUS],6-1 6-4 6-2,,1.42,1.20%,7.30%,64.60%,71.70%,48.30%,4/6,1:58
Nadal,29‑Aug‑2016,US Open,Hard,R64,5,87,(4)Nadal d. Andreas Seppi [ITA],6-0 7-5 6-1,,1.54,2.50%,2.50%,55.60%,66.70%,58.30%,5/7,2:17
Nadal,29‑Aug‑2016,US Open,Hard,R128,5,107,(4)Nadal d. Denis Istomin [UZB],6-1 6-4 6-2,,1.56,2.60%,3.90%,57.90%,81.80%,50.00%,4/5,2:06
Nadal,16‑Jan‑2017,Australian Open,Hard,F,9,17,(17)Roger Federer [SUI] d. (9)Nadal,6-4 3-6 6-1 3-6 6-3,(ch),0.87,2.60%,2.00%,72.80%,62.70%,56.10%,14/20,3:37
Nadal,16‑Jan‑2017,Australian Open,Hard,SF,9,15,(9)Nadal d. (15)Grigor Dimitrov [BUL],6-3 5-7 7-6(5) 6-7(4) 6-4,(ch),1.05,4.30%,1.60%,73.40%,68.90%,55.10%,12/16,4:56
Nadal,16‑Jan‑2017,Australian Open,Hard,QF,9,3,(9)Nadal d. (3)Milos Raonic [CAN],6-4 7-6(7) 6-4,(ch),1.42,3.80%,3.80%,72.40%,82.90%,51.70%,4/4,2:44
Nadal,16‑Jan‑2017,Australian Open,Hard,R16,9,6,(9)Nadal d. (6)Gael Monfils [FRA],6-3 6-3 4-6 6-4,,1.4,2.00%,1.00%,73.30%,71.60%,63.00%,3/6,2:55
Nadal,16‑Jan‑2017,Australian Open,Hard,R32,9,24,(9)Nadal d. (24)Alexander Zverev [GER],4-6 6-3 6-7(5) 6-3 6-2,(ch),1.32,7.30%,2.70%,75.30%,72.60%,62.20%,5/7,4:05
Nadal,16‑Jan‑2017,Australian Open,Hard,R64,9,36,(9)Nadal d. Marcos Baghdatis [CYP],6-3 6-1 6-3,,1.67,6.30%,0.00%,80.00%,71.90%,62.50%,4/5,2:12
Nadal,16‑Jan‑2017,Australian Open,Hard,R128,9,49,(9)Nadal d. Florian Mayer [GER],6-3 6-4 6-4,,1.82,7.90%,0.00%,69.70%,77.40%,82.60%,0/0,2:04
Nadal,29‑May‑2017,Roland Garros,Clay,F,4,3,(4)Nadal d. (3)Stan Wawrinka [SUI],6-2 6-3 6-1,(ch),2.22,6.20%,0.00%,64.60%,83.30%,65.20%,1/1,2:05
Nadal,29‑May‑2017,Roland Garros,Clay,SF,4,7,(4)Nadal d. (6)Dominic Thiem [AUT],6-3 6-4 6-0,(ch),1.83,2.70%,2.70%,66.20%,71.40%,76.00%,7/8,2:07
Nadal,29‑May‑2017,Roland Garros,Clay,QF,4,21,(4)Nadal d. (20)Pablo Carreno Busta [ESP],6-2 2-0 RET,,1.55,0.00%,0.00%,65.40%,47.10%,66.70%,0/2,0:51
Nadal,29‑May‑2017,Roland Garros,Clay,R16,4,18,(4)Nadal d. (17)Roberto Bautista Agut [ESP],6-1 6-2 6-2,,1.79,5.90%,2.90%,61.80%,69.00%,73.10%,3/4,1:50
Nadal,29‑May‑2017,Roland Garros,Clay,R32,4,63,(4)Nadal d. Nikoloz Basilashvili [GEO],6-0 6-1 6-0,,2.79,5.70%,0.00%,54.70%,75.90%,79.20%,3/3,1:30
Nadal,29‑May‑2017,Roland Garros,Clay,R64,4,46,(4)Nadal d. Robin Haase [NED],6-1 6-4 6-3,,2,6.10%,1.50%,69.70%,76.10%,85.00%,0/0,1:49
Nadal,29‑May‑2017,Roland Garros,Clay,R128,4,45,(4)Nadal d. Benoit Paire [FRA],6-1 6-4 6-1,,1.76,1.50%,3.00%,63.60%,66.70%,70.80%,2/4,1:52
Nadal,3‑Jul‑2017,Wimbledon,Grass,R16,2,26,(16)Gilles Muller [LUX] d. (4)Nadal,6-3 6-4 3-6 4-6 15-13,(ch),1.21,13.00%,1.10%,67.20%,79.80%,60.30%,5/8,4:48
Nadal,3‑Jul‑2017,Wimbledon,Grass,R32,2,34,(4)Nadal d. (30)Karen Khachanov [RUS],6-1 6-4 7-6(3),,1.57,7.40%,1.10%,69.10%,80.00%,58.60%,4/5,2:14
Nadal,3‑Jul‑2017,Wimbledon,Grass,R64,2,43,(4)Nadal d. Donald Young [USA],6-4 6-2 7-5,,1.6,4.70%,2.40%,64.70%,80.00%,60.00%,2/3,2:11
Nadal,3‑Jul‑2017,Wimbledon,Grass,R128,2,137,(4)Nadal d. John Millman [AUS],6-1 6-3 6-2,,1.73,7.10%,0.00%,67.10%,76.60%,52.20%,2/4,1:45
Nadal,28‑Aug‑2017,US Open,Hard,F,1,32,(1)Nadal d. (28)Kevin Anderson [RSA],6-3 6-3 6-4,(ch),2,1.40%,1.40%,62.50%,84.40%,70.40%,0/0,2:27
Nadal,28‑Aug‑2017,US Open,Hard,SF,1,28,(1)Nadal d. (24)Juan Martin Del Potro [ARG],4-6 6-0 6-3 6-2,(ch),1.77,5.60%,2.20%,72.20%,76.90%,72.00%,1/2,2:30
Nadal,28‑Aug‑2017,US Open,Hard,QF,1,53,(1)Nadal d. Andrey Rublev [RUS],6-1 6-2 6-2,,2.16,6.30%,4.80%,68.30%,83.70%,55.00%,3/4,1:36
Nadal,28‑Aug‑2017,US Open,Hard,R16,1,64,(1)Nadal d. Alexandr Dolgopolov [UKR],6-2 6-4 6-1,,2.32,6.30%,3.20%,69.80%,81.80%,78.90%,2/2,1:41
Nadal,28‑Aug‑2017,US Open,Hard,R32,1,59,(1)Nadal d. (LL)Leonardo Mayer [ARG],6-7(3) 6-3 6-1 6-4,,1.44,3.70%,2.80%,67.90%,73.00%,68.60%,2/3,3:15
Nadal,28‑Aug‑2017,US Open,Hard,R64,1,121,(1)Nadal d. Taro Daniel [JPN],4-6 6-3 6-2 6-2,,1.44,5.70%,2.80%,61.30%,76.90%,56.10%,4/6,2:53
Nadal,28‑Aug‑2017,US Open,Hard,R128,1,85,(1)Nadal d. Dusan Lajovic [SRB],7-6(6) 6-2 6-2,(ch),1.31,5.10%,5.10%,62.20%,67.20%,59.50%,6/8,2:16
Nadal,15‑Jan‑2018,Australian Open,Hard,QF,1,6,(6)Marin Cilic [CRO] d. (1)Nadal,3-6 6-3 6-7(5) 6-2 2-0 RET,(ch),0.86,1.80%,1.20%,75.00%,67.50%,31.70%,14/19,3:47
Nadal,15‑Jan‑2018,Australian Open,Hard,R16,1,26,(1)Nadal d. (24)Diego Schwartzman [ARG],6-3 6-7(4) 6-3 6-3,,1.16,4.80%,2.70%,68.50%,63.00%,60.90%,15/18,3:51
Nadal,15‑Jan‑2018,Australian Open,Hard,R32,1,30,(1)Nadal d. (28)Damir Dzumhur [BIH],6-1 6-3 6-1,,1.7,5.10%,0.00%,64.60%,66.70%,67.90%,1/2,1:50
Nadal,15‑Jan‑2018,Australian Open,Hard,R64,1,52,(1)Nadal d. Leonardo Mayer [ARG],6-3 6-4 7-6(4),,1.55,4.30%,1.10%,73.40%,79.70%,60.00%,4/5,2:38
Nadal,15‑Jan‑2018,Australian Open,Hard,R128,1,79,(1)Nadal d. Victor Estrella [DOM],6-1 6-1 6-1,(ch),2.35,3.00%,1.50%,72.70%,77.10%,66.70%,5/6,1:34
Nadal,28‑May‑2018,Roland Garros,Clay,F,1,8,(1)Nadal d. (7)Dominic Thiem [AUT],6-4 6-3 6-2,(ch),1.57,0.00%,3.70%,68.30%,82.10%,46.20%,2/3,2:42
Nadal,28‑May‑2018,Roland Garros,Clay,SF,1,6,(1)Nadal d. (5)Juan Martin Del Potro [ARG],6-4 6-1 6-2,(ch),1.48,0.00%,3.60%,61.40%,72.50%,65.60%,7/7,2:14
Nadal,28‑May‑2018,Roland Garros,Clay,QF,1,12,(1)Nadal d. (11)Diego Schwartzman [ARG],4-6 6-3 6-2 6-2,,1.26,0.80%,2.30%,57.40%,60.80%,54.50%,15/20,3:42
Nadal,28‑May‑2018,Roland Garros,Clay,R16,1,70,(1)Nadal d. Maximilian Marterer [GER],6-3 6-2 7-6(4),,1.4,4.40%,3.30%,65.90%,70.00%,61.30%,3/5,2:30
Nadal,28‑May‑2018,Roland Garros,Clay,R32,1,32,(1)Nadal d. (27)Richard Gasquet [FRA],6-3 6-2 6-2,,2.4,4.80%,3.20%,61.90%,84.60%,70.80%,1/2,1:58
Nadal,28‑May‑2018,Roland Garros,Clay,R64,1,78,(1)Nadal d. Guido Pella [ARG],6-2 6-1 6-1,,2.24,6.70%,5.00%,56.70%,85.30%,65.40%,4/4,2:03
Nadal,28‑May‑2018,Roland Garros,Clay,R128,1,129,(1)Nadal d. (LL)Simone Bolelli [ITA],6-4 6-3 7-6(9),,1.31,1.80%,2.80%,57.80%,74.60%,58.70%,5/7,2:57
Nadal,2‑Jul‑2018,Wimbledon,Grass,SF,1,21,(12)Novak Djokovic [SRB] d. (2)Nadal,6-4 3-6 7-6(9) 3-6 10-8,(ch),0.89,4.30%,1.90%,71.40%,66.70%,56.70%,15/19,5:15
Nadal,2‑Jul‑2018,Wimbledon,Grass,QF,1,4,(2)Nadal d. (5)Juan Martin Del Potro [ARG],7-5 6-7(7) 4-6 6-4 6-4,(ch),1.16,1.80%,3.00%,69.90%,74.10%,62.00%,5/7,4:48
Nadal,2‑Jul‑2018,Wimbledon,Grass,R16,1,93,(2)Nadal d. Jiri Vesely [CZE],6-3 6-3 6-4,,1.84,12.30%,1.40%,68.50%,78.00%,73.90%,0/1,1:53
Nadal,2‑Jul‑2018,Wimbledon,Grass,R32,1,80,(2)Nadal d. Alex De Minaur [AUS],6-1 6-2 6-4,,1.77,6.60%,1.30%,57.90%,77.30%,71.90%,3/3,2:02
Nadal,2‑Jul‑2018,Wimbledon,Grass,R64,1,77,(2)Nadal d. Mikhail Kukushkin [KAZ],6-4 6-3 6-4,,1.29,5.00%,3.00%,66.30%,64.20%,70.60%,11/13,2:23
Nadal,2‑Jul‑2018,Wimbledon,Grass,R128,1,127,(2)Nadal d. Dudi Sela [ISR],6-3 6-3 6-2,,1.72,3.90%,5.30%,73.70%,78.60%,55.00%,3/4,1:50
Nadal,27‑Aug‑2018,US Open,Hard,SF,1,3,(3)Juan Martin Del Potro [ARG] d. (1)Nadal,7-6(3) 6-2 RET,(ch),0.79,5.60%,1.40%,74.60%,60.40%,38.90%,8/12,2:01
Nadal,27‑Aug‑2018,US Open,Hard,QF,1,9,(1)Nadal d. (9)Dominic Thiem [AUT],0-6 6-4 7-5 6-7(4) 7-6(5),(ch),0.97,1.80%,2.40%,65.90%,67.30%,56.10%,7/13,4:49
Nadal,27‑Aug‑2018,US Open,Hard,R16,1,37,(1)Nadal d. Nikoloz Basilashvili [GEO],6-3 6-3 6-7(6) 6-4,(ch),1.32,5.90%,2.50%,65.30%,75.30%,61.00%,5/7,3:19
Nadal,27‑Aug‑2018,US Open,Hard,R32,1,26,(1)Nadal d. (27)Karen Khachanov [RUS],5-7 7-5 7-6(7) 7-6(3),(ch),1.14,0.00%,2.10%,61.80%,70.80%,61.80%,6/11,4:23
Nadal,27‑Aug‑2018,US Open,Hard,R64,1,88,(1)Nadal d. Vasek Pospisil [CAN],6-3 6-4 6-2,,1.75,6.70%,2.70%,73.30%,83.60%,50.00%,4/5,2:00
Nadal,27‑Aug‑2018,US Open,Hard,R128,1,148,(1)Nadal d. David Ferrer [ESP],6-3 3-4 RET,,1.25,4.40%,6.70%,62.20%,71.40%,47.10%,1/3,1:23
Nadal,14‑Jan‑2019,Australian Open,Hard,F,2,1,(1)Novak Djokovic [SRB] d. (2)Nadal,6-3 6-2 6-3,(ch),0.42,4.10%,2.70%,64.40%,51.10%,61.50%,3/8,2:04
Nadal,14‑Jan‑2019,Australian Open,Hard,SF,2,15,(2)Nadal d. (14)Stefanos Tsitsipas [GRE],6-2 6-4 6-0,(ch),2.35,8.20%,0.00%,65.60%,85.00%,71.40%,1/1,1:46
Nadal,14‑Jan‑2019,Australian Open,Hard,QF,2,39,(2)Nadal d. Frances Tiafoe [USA],6-3 6-4 6-2,(ch),1.76,14.30%,0.00%,74.00%,84.20%,60.00%,2/2,1:47
Nadal,14‑Jan‑2019,Australian Open,Hard,R16,2,57,(2)Nadal d. Tomas Berdych [CZE],6-0 6-1 7-6(4),,1.77,6.20%,1.20%,69.10%,80.40%,64.00%,2/2,2:05
Nadal,14‑Jan‑2019,Australian Open,Hard,R32,2,29,(2)Nadal d. (27)Alex De Minaur [AUS],6-1 6-2 6-4,,1.57,6.90%,6.90%,74.70%,81.50%,36.40%,4/4,2:22
Nadal,14‑Jan‑2019,Australian Open,Hard,R64,2,48,(2)Nadal d. Matthew Ebden [AUS],6-3 6-2 6-2,,1.67,7.40%,4.90%,65.40%,81.10%,57.10%,4/4,1:56
Nadal,14‑Jan‑2019,Australian Open,Hard,R128,2,237,(2)Nadal d. (WC)James Duckworth [AUS],6-4 6-3 7-5,,1.49,7.40%,2.50%,66.70%,74.10%,59.30%,1/3,2:15
Nadal,27‑May‑2019,Roland Garros,Clay,F,2,4,(2)Nadal d. (4)Dominic Thiem [AUT],6-3 5-7 6-1 6-1,(ch),1.52,2.80%,0.00%,73.60%,73.10%,64.30%,4/6,3:01
Nadal,27‑May‑2019,Roland Garros,Clay,SF,2,3,(2)Nadal d. (3)Roger Federer [SUI],6-3 6-4 6-2,(ch),1.39,3.40%,1.10%,81.80%,68.10%,56.30%,2/4,2:25
Nadal,27‑May‑2019,Roland Garros,Clay,QF,2,7,(2)Nadal d. (7)Kei Nishikori [JPN],6-1 6-1 6-3,,1.78,4.30%,4.30%,72.50%,76.00%,52.60%,4/5,1:51
Nadal,27‑May‑2019,Roland Garros,Clay,R16,2,78,(2)Nadal d. Juan Ignacio Londero [ARG],6-2 6-3 6-3,,1.57,7.90%,1.30%,71.10%,74.10%,59.10%,4/5,2:13
Nadal,27‑May‑2019,Roland Garros,Clay,R32,2,29,(2)Nadal d. (27)David Goffin [BEL],6-1 6-3 4-6 6-3,,1.64,5.20%,5.20%,58.30%,78.60%,70.00%,1/2,2:49
Nadal,27‑May‑2019,Roland Garros,Clay,R64,2,114,(2)Nadal d. (Q)Yannick Maden [GER],6-1 6-2 6-4,,1.77,4.20%,4.20%,63.90%,73.90%,61.50%,0/2,2:09
Nadal,27‑May‑2019,Roland Garros,Clay,R128,2,180,(2)Nadal d. (Q)Yannick Hanfmann [GER],6-2 6-1 6-3,,2.12,7.40%,2.90%,69.10%,83.00%,61.90%,4/4,1:57
Nadal,1‑Jul‑2019,Wimbledon,Grass,SF,2,3,(2)Roger Federer [SUI] d. (3)Nadal,7-6(3) 1-6 6-3 6-4,(ch),0.85,7.90%,3.10%,63.80%,74.10%,47.80%,8/10,3:02
Nadal,1‑Jul‑2019,Wimbledon,Grass,QF,2,65,(3)Nadal d. Sam Querrey [USA],7-5 6-2 6-2,,1.52,10.90%,2.20%,59.80%,81.80%,54.10%,6/7,2:07
Nadal,1‑Jul‑2019,Wimbledon,Grass,R16,2,69,(3)Nadal d. Joao Sousa [POR],6-2 6-2 6-2,(ch),2.22,8.20%,4.90%,57.40%,85.70%,69.20%,0/0,1:45
Nadal,1‑Jul‑2019,Wimbledon,Grass,R32,2,72,(3)Nadal d. Jo Wilfried Tsonga [FRA],6-2 6-3 6-2,(ch),2.88,17.50%,1.60%,69.80%,88.60%,73.70%,0/0,1:48
