Player,Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,Time
Nadal,27‑May‑2012,Roland Garros,Clay,R64,2,43,(2)Nadal d. Denis Istomin [UZB],6-2 6-2 6-0,(wp),2.26,65.90%,56.50%,6.50%,46.30%,76.20%,7/15,1:50
Nadal,27‑May‑2012,Roland Garros,Clay,R128,2,111,(2)Nadal d. Simone Bolelli [ITA],6-2 6-2 6-1,(wp),1.95,63.00%,52.90%,4.40%,43.20%,64.50%,7/9,1:58
Nadal,16‑Jan‑2012,Australian Open,Hard,F,2,1,(1)Novak Djokovic [SRB] d. (2)Nadal,5-7 6-4 6-2 6-7(5) 7-5,(ch) (wp),0.83,47.70%,33.70%,5.40%,31.60%,36.80%,4/6,5:53
Nadal,16‑Jan‑2012,Australian Open,Hard,SF,2,3,(2)Nadal d. (3)Roger Federer [SUI],6-7(5) 6-2 7-6(5) 6-4,(ch) (wp),1.16,52.90%,37.80%,8.10%,33.70%,44.90%,6/16,3:42
Nadal,16‑Jan‑2012,Australian Open,Hard,QF,2,7,(2)Nadal d. (7)Tomas Berdych [CZE],6-7(5) 7-6(6) 6-4 6-3,(ch) (wp),1.17,51.60%,37.00%,10.50%,26.00%,54.80%,5/13,4:16
Nadal,16‑Jan‑2012,Australian Open,Hard,R16,2,19,(2)Nadal d. (18)Feliciano Lopez [ESP],6-4 6-4 6-2,(wp),2.04,58.30%,45.90%,9.20%,33.90%,61.70%,5/18,2:25
Nadal,16‑Jan‑2012,Australian Open,Hard,R32,2,119,(2)Nadal d. (Q)Lukas Lacko [SVK],6-2 6-4 6-2,(wp),2.09,61.00%,46.20%,10.30%,40.40%,57.70%,6/12,1:55
Nadal,16‑Jan‑2012,Australian Open,Hard,R64,2,190,(2)Nadal d. Tommy Haas [GER],6-4 6-3 6-4,(wp),1.37,55.20%,44.70%,8.50%,39.00%,54.30%,6/10,2:29
Nadal,16‑Jan‑2012,Australian Open,Hard,R128,2,167,(2)Nadal d. (Q)Alex Kuznetsov [USA],6-4 6-1 6-1,(wp),2.48,64.20%,52.00%,6.70%,51.00%,53.80%,6/10,1:46
Nadal,29‑Aug‑2011,US Open,Hard,F,2,1,(1)Novak Djokovic [SRB] d. (2)Nadal,6-2 6-4 6-7(3) 6-1,(ch) (wp),0.82,45.50%,41.70%,5.50%,34.50%,55.80%,6/14,4:10
Nadal,29‑Aug‑2011,US Open,Hard,SF,2,4,(2)Nadal d. (4)Andy Murray [GBR],6-4 6-2 3-6 6-2,(ch) (wp),1.29,54.30%,43.00%,6.60%,33.80%,53.60%,6/18,3:24
Nadal,29‑Aug‑2011,US Open,Hard,QF,2,21,(2)Nadal d. (21)Andy Roddick [USA],6-2 6-1 6-3,(wp),1.97,62.20%,50.00%,13.20%,37.50%,67.90%,6/7,1:53
Nadal,29‑Aug‑2011,US Open,Hard,R16,2,68,(2)Nadal d. Gilles Muller [LUX],7-6(1) 6-1 6-2,(wp),1.91,60.20%,48.90%,12.00%,34.00%,66.70%,6/12,2:08
Nadal,29‑Aug‑2011,US Open,Hard,R32,2,76,(2)Nadal d. David Nalbandian [ARG],7-6(5) 6-1 7-5,(ch) (wp),1.33,56.50%,48.40%,6.60%,37.50%,60.50%,6/10,2:39
Nadal,29‑Aug‑2011,US Open,Hard,R64,2,99,(2)Nadal d. Nicolas Mahut [FRA],6-2 6-2 RET,(wp),1.91,60.50%,50.80%,3.10%,41.70%,62.10%,4/6,1:21
Nadal,29‑Aug‑2011,US Open,Hard,R128,2,98,(2)Nadal d. Andrey Golubev [KAZ],6-3 7-6(1) 7-5,(wp),1.28,55.10%,51.60%,5.70%,43.50%,60.00%,8/22,2:49
Nadal,20‑Jun‑2011,Wimbledon,Grass,F,1,2,(2)Novak Djokovic [SRB] d. (1)Nadal,6-4 6-1 1-6 6-3,(ch) (wp),0.86,46.30%,32.60%,7.40%,27.50%,46.20%,3/6,2:28
Nadal,20‑Jun‑2011,Wimbledon,Grass,SF,1,4,(1)Nadal d. (4)Andy Murray [GBR],5-7 6-2 6-2 6-4,(ch) (wp),1.42,54.60%,37.20%,13.30%,27.30%,51.10%,5/8,2:59
Nadal,20‑Jun‑2011,Wimbledon,Grass,QF,1,9,(1)Nadal d. (10)Mardy Fish [USA],6-3 6-3 5-7 6-4,(ch) (wp),1.45,55.30%,41.50%,9.80%,24.60%,60.30%,6/12,2:53
Nadal,20‑Jun‑2011,Wimbledon,Grass,R16,1,21,(1)Nadal d. (24)Juan Martin Del Potro [ARG],7-6(6) 3-6 7-6(4) 6-4,(wp),1.14,50.90%,31.70%,7.70%,24.00%,50.00%,1/5,3:52
Nadal,20‑Jun‑2011,Wimbledon,Grass,R32,1,92,(1)Nadal d. (WC)Gilles Muller [LUX],7-6(6) 7-6(5) 6-0,(wp),1.36,53.40%,29.20%,17.70%,18.60%,57.70%,3/6,2:24
Nadal,20‑Jun‑2011,Wimbledon,Grass,R64,1,69,(1)Nadal d. Ryan Sweeting [USA],6-3 6-2 6-4,(wp),1.77,58.10%,46.10%,3.90%,34.40%,63.40%,5/14,2:07
Nadal,20‑Jun‑2011,Wimbledon,Grass,R128,1,90,(1)Nadal d. Michael Russell [USA],6-4 6-2 6-2,,1.67,59.20%,50.00%,2.40%,50.00%,50.00%,7/10,1:58
Nadal,22‑May‑2011,Roland Garros,Clay,F,1,3,(1)Nadal d. (3)Roger Federer [SUI],7-5 7-6(3) 5-7 6-1,(ch) (wp),1.08,52.40%,42.10%,8.70%,31.30%,60.90%,7/15,3:40
Nadal,22‑May‑2011,Roland Garros,Clay,SF,1,4,(1)Nadal d. (4)Andy Murray [GBR],6-4 7-5 6-4,(ch) (wp),1.2,54.30%,45.20%,4.80%,34.30%,64.90%,6/13,3:17
Nadal,22‑May‑2011,Roland Garros,Clay,QF,1,5,(1)Nadal d. (5)Robin Soderling [SWE],6-4 6-1 7-6(3),(wp),1.33,55.40%,45.70%,5.30%,31.50%,65.00%,6/11,2:35
Nadal,22‑May‑2011,Roland Garros,Clay,R16,1,37,(1)Nadal d. Ivan Ljubicic [CRO],7-5 6-3 6-3,(wp),1.98,58.60%,46.80%,8.30%,28.60%,66.00%,6/20,2:26
Nadal,22‑May‑2011,Roland Garros,Clay,R32,1,227,(1)Nadal d. (Q)Antonio Veic [CRO],6-1 6-3 6-0,(wp),2.14,68.90%,71.40%,0.00%,66.70%,78.30%,9/10,1:41
Nadal,22‑May‑2011,Roland Garros,Clay,R64,1,48,(1)Nadal d. Pablo Andujar [ESP],7-5 6-3 7-6(4),(wp),1.21,54.70%,49.10%,0.90%,40.30%,65.80%,7/11,3:18
Nadal,22‑May‑2011,Roland Garros,Clay,R128,1,39,(1)Nadal d. John Isner [USA],6-4 6-7(2) 6-7(2) 6-2 6-4,(ch) (wp),1.62,54.50%,35.20%,7.90%,32.10%,41.50%,5/15,4:01
Nadal,17‑Jan‑2011,Australian Open,Hard,QF,1,7,(7)David Ferrer [ESP] d. (1)Nadal,6-4 6-2 6-3,(ch) (wp),0.65,42.40%,32.90%,11.00%,28.00%,43.50%,2/8,2:33
Nadal,17‑Jan‑2011,Australian Open,Hard,R16,1,15,(1)Nadal d. (15)Marin Cilic [CRO],6-2 6-4 6-3,(wp),1.46,55.70%,43.00%,8.00%,23.60%,66.70%,5/14,2:31
Nadal,17‑Jan‑2011,Australian Open,Hard,R32,1,199,(1)Nadal d. (WC)Bernard Tomic [AUS],6-2 7-5 6-3,(wp),1.22,54.00%,46.60%,10.70%,40.00%,60.60%,7/19,2:30
Nadal,17‑Jan‑2011,Australian Open,Hard,R64,1,116,(1)Nadal d. (Q)Ryan Sweeting [USA],6-2 6-1 6-1,(wp),2.01,63.40%,56.40%,2.60%,55.20%,60.00%,8/15,1:42
Nadal,17‑Jan‑2011,Australian Open,Hard,R128,1,93,(1)Nadal d. Marcos Daniel [BRA],6-0 5-0 RET,(wp),3.23,80.30%,92.30%,0.00%,88.20%,100.00%,6/6,0:47
Nadal,30‑Aug‑2010,US Open,Hard,F,1,3,(1)Nadal d. (3)Novak Djokovic [SRB],6-4 5-7 6-4 6-2,(ch),1.31,53.30%,42.00%,3.50%,35.10%,55.10%,5/25,3:43
Nadal,30‑Aug‑2010,US Open,Hard,SF,1,14,(1)Nadal d. (12)Mikhail Youzhny [RUS],6-2 6-3 6-4,(ch),1.8,59.50%,44.40%,3.70%,33.30%,60.60%,5/8,2:13
Nadal,30‑Aug‑2010,US Open,Hard,QF,1,8,(1)Nadal d. (8)Fernando Verdasco [ESP],7-5 6-3 6-4,,1.97,57.60%,41.00%,6.00%,37.90%,45.20%,4/9,2:22
Nadal,30‑Aug‑2010,US Open,Hard,R16,1,25,(1)Nadal d. (23)Feliciano Lopez [ESP],6-3 6-4 6-4,,2.02,58.10%,41.00%,10.00%,25.00%,58.30%,3/9,2:08
Nadal,30‑Aug‑2010,US Open,Hard,R32,1,42,(1)Nadal d. Gilles Simon [FRA],6-4 6-4 6-2,,1.72,56.30%,40.80%,6.10%,35.20%,47.70%,4/9,1:59
Nadal,30‑Aug‑2010,US Open,Hard,R64,1,39,(1)Nadal d. Denis Istomin [UZB],6-2 7-6(5) 7-5,,1.78,56.20%,36.70%,9.20%,28.80%,48.80%,3/6,2:44
Nadal,30‑Aug‑2010,US Open,Hard,R128,1,93,(1)Nadal d. Teymuraz Gabashvili [RUS],7-6(4) 7-6(4) 6-3,,1.46,54.00%,35.50%,5.80%,28.90%,50.00%,2/10,2:57
Nadal,21‑Jun‑2010,Wimbledon,Grass,F,1,13,(2)Nadal d. (12)Tomas Berdych [CZE],6-3 7-5 6-4,(ch),1.25,54.40%,33.30%,16.00%,27.10%,42.40%,4/6,2:13
Nadal,21‑Jun‑2010,Wimbledon,Grass,SF,1,4,(2)Nadal d. (4)Andy Murray [GBR],6-4 7-6(6) 6-4,(ch),1.09,51.90%,30.40%,16.30%,21.80%,43.20%,3/4,2:22
Nadal,21‑Jun‑2010,Wimbledon,Grass,QF,1,6,(2)Nadal d. (6)Robin Soderling [SWE],3-6 6-3 7-6(4) 6-1,,1.07,52.60%,35.60%,16.30%,17.70%,61.90%,5/9,2:43
Nadal,21‑Jun‑2010,Wimbledon,Grass,R16,1,66,(2)Nadal d. Paul Henri Mathieu [FRA],6-4 6-2 6-2,,2.19,58.90%,45.00%,3.00%,36.50%,54.20%,5/15,2:01
Nadal,21‑Jun‑2010,Wimbledon,Grass,R32,1,41,(2)Nadal d. (33)Philipp Petzschner [GER],6-4 4-6 6-7(5) 6-2 6-3,(ch),1.37,53.20%,35.70%,14.90%,21.80%,56.70%,4/14,3:45
Nadal,21‑Jun‑2010,Wimbledon,Grass,R64,1,151,(2)Nadal d. Robin Haase [NED],5-7 6-2 3-6 6-0 6-3,,1.67,56.40%,34.20%,25.20%,25.00%,54.30%,6/10,2:22
Nadal,21‑Jun‑2010,Wimbledon,Grass,R128,1,189,(2)Nadal d. (WC)Kei Nishikori [JPN],6-2 6-4 6-4,,1.59,55.70%,42.90%,3.80%,28.80%,66.70%,5/13,2:05
Nadal,24‑May‑2010,Roland Garros,Clay,F,2,7,(2)Nadal d. (5)Robin Soderling [SWE],6-4 6-2 6-4,(ch),1.37,55.20%,39.60%,7.70%,35.30%,45.00%,4/12,2:18
Nadal,24‑May‑2010,Roland Garros,Clay,SF,2,27,(2)Nadal d. (22)Jurgen Melzer [AUT],6-2 6-3 7-6(6),(ch),1.65,58.70%,48.50%,3.00%,43.10%,63.00%,5/8,2:09
Nadal,24‑May‑2010,Roland Garros,Clay,QF,2,21,(2)Nadal d. (19)Nicolas Almagro [ESP],7-6(2) 7-6(3) 6-4,,1.16,52.50%,36.60%,4.50%,28.20%,51.20%,2/6,2:35
Nadal,24‑May‑2010,Roland Garros,Clay,R16,2,29,(2)Nadal d. (24)Thomaz Bellucci [BRA],6-2 7-5 6-4,,1.43,57.40%,52.00%,2.00%,48.20%,56.50%,8/11,2:33
Nadal,24‑May‑2010,Roland Garros,Clay,R32,2,33,(2)Nadal d. (28)Lleyton Hewitt [AUS],6-3 6-4 6-3,,1.41,55.60%,48.20%,4.50%,35.60%,62.70%,7/16,2:28
Nadal,24‑May‑2010,Roland Garros,Clay,R64,2,44,(2)Nadal d. Horacio Zeballos [ARG],6-2 6-2 6-3,,1.9,62.00%,51.30%,2.60%,50.00%,53.60%,6/10,1:45
Nadal,24‑May‑2010,Roland Garros,Clay,R128,2,655,(2)Nadal d. (WC)Gianni Mina [FRA],6-2 6-2 6-2,,1.47,58.60%,51.80%,3.60%,38.10%,65.90%,6/12,2:23
Nadal,18‑Jan‑2010,Australian Open,Hard,QF,2,4,(5)Andy Murray [GBR] d. (2)Nadal,6-3 7-6(2) 3-0 RET,(ch),0.81,44.40%,36.10%,12.40%,22.80%,55.00%,2/12,2:30
Nadal,18‑Jan‑2010,Australian Open,Hard,R16,2,39,(2)Nadal d. Ivo Karlovic [CRO],6-4 4-6 6-4 6-4,,1.16,51.40%,27.40%,26.40%,23.30%,36.40%,3/6,2:36
Nadal,18‑Jan‑2010,Australian Open,Hard,R32,2,26,(2)Nadal d. (27)Philipp Kohlschreiber [GER],6-4 6-2 2-6 7-5,,1.06,51.50%,39.80%,8.60%,32.10%,52.00%,5/12,3:30
Nadal,18‑Jan‑2010,Australian Open,Hard,R64,2,75,(2)Nadal d. Lukas Lacko [SVK],6-2 6-2 6-2,,1.85,61.80%,55.00%,2.50%,40.60%,64.60%,7/10,1:53
Nadal,18‑Jan‑2010,Australian Open,Hard,R128,2,70,(2)Nadal d. Peter Luczak [AUS],7-6(0) 6-1 6-4,,1.47,57.90%,44.00%,7.70%,31.60%,64.70%,4/9,2:34
Nadal,31‑Aug‑2009,US Open,Hard,SF,3,6,(6)Juan Martin Del Potro [ARG] d. (3)Nadal,6-2 6-2 6-2,(ch),0.7,42.90%,34.10%,7.10%,21.40%,58.60%,0/5,2:20
Nadal,31‑Aug‑2009,US Open,Hard,QF,3,11,(3)Nadal d. (11)Fernando Gonzalez [CHI],7-6(4) 7-6(2) 6-0,,2.13,58.20%,39.30%,8.40%,33.80%,47.60%,3/10,2:37
Nadal,31‑Aug‑2009,US Open,Hard,R16,3,13,(3)Nadal d. (13)Gael Monfils [FRA],6-7(3) 6-3 6-1 6-3,,1.45,56.90%,43.50%,10.20%,30.30%,64.30%,8/14,2:45
Nadal,31‑Aug‑2009,US Open,Hard,R32,3,33,(3)Nadal d. (32)Nicolas Almagro [ESP],7-5 6-4 6-4,,1.28,55.70%,52.00%,4.90%,40.40%,64.00%,7/12,2:39
Nadal,31‑Aug‑2009,US Open,Hard,R64,3,129,(3)Nadal d. Nicolas Kiefer [GER],6-0 3-6 6-3 6-4,,2.01,58.10%,46.60%,5.30%,29.60%,58.20%,6/15,2:59
Nadal,31‑Aug‑2009,US Open,Hard,R128,3,46,(3)Nadal d. Richard Gasquet [FRA],6-2 6-2 6-3,,2.81,62.80%,45.30%,5.30%,40.80%,53.80%,5/10,1:41
Nadal,25‑May‑2009,Roland Garros,Clay,R16,1,25,(23)Robin Soderling [SWE] d. (1)Nadal,6-2 6-7(2) 6-4 7-6(2),(ch),0.9,47.20%,34.30%,6.30%,31.90%,38.50%,2/4,3:30
Nadal,25‑May‑2009,Roland Garros,Clay,R32,1,48,(1)Nadal d. Lleyton Hewitt [AUS],6-1 6-3 6-1,,1.96,62.40%,53.30%,2.70%,43.50%,69.00%,7/13,1:51
Nadal,25‑May‑2009,Roland Garros,Clay,R64,1,72,(1)Nadal d. Teymuraz Gabashvili [RUS],6-1 6-4 6-2,,1.68,58.60%,45.90%,2.40%,34.60%,63.60%,5/13,2:17
Nadal,25‑May‑2009,Roland Garros,Clay,R128,1,97,(1)Nadal d. (Q)Marcos Daniel [BRA],7-5 6-4 6-3,,1.44,56.60%,47.30%,4.30%,38.50%,58.50%,7/11,2:23
Nadal,19‑Jan‑2009,Australian Open,Hard,F,1,2,(1)Nadal d. (2)Roger Federer [SUI],7-5 3-6 7-6(3) 3-6 6-2,(ch),0.99,49.90%,40.10%,6.40%,27.00%,54.20%,7/16,4:19
Nadal,19‑Jan‑2009,Australian Open,Hard,SF,1,15,(1)Nadal d. (14)Fernando Verdasco [ESP],6-7(4) 6-4 7-6(2) 6-7(1) 6-4,(ch),1.12,50.10%,34.40%,9.90%,29.70%,45.30%,4/20,5:10
Nadal,19‑Jan‑2009,Australian Open,Hard,QF,1,8,(1)Nadal d. (6)Gilles Simon [FRA],6-2 7-5 7-5,(ch),1.37,55.90%,43.60%,4.30%,28.80%,61.90%,7/12,2:26
Nadal,19‑Jan‑2009,Australian Open,Hard,R16,1,14,(1)Nadal d. (13)Fernando Gonzalez [CHI],6-3 6-2 6-4,,1.76,59.30%,48.30%,6.70%,41.00%,64.30%,6/13,1:53
Nadal,19‑Jan‑2009,Australian Open,Hard,R32,1,79,(1)Nadal d. Tommy Haas [GER],6-4 6-2 6-2,,2.53,61.30%,49.00%,6.10%,42.60%,59.50%,6/18,2:02
Nadal,19‑Jan‑2009,Australian Open,Hard,R64,1,92,(1)Nadal d. Roko Karanusic [CRO],6-2 6-3 6-2,,1.52,58.90%,45.30%,3.10%,31.00%,72.70%,6/7,1:36
Nadal,19‑Jan‑2009,Australian Open,Hard,R128,1,75,(1)Nadal d. Christophe Rochus [BEL],6-0 6-2 6-2,,3.95,67.50%,54.20%,1.40%,41.70%,79.20%,7/11,1:16
Nadal,25‑Aug‑2008,US Open,Hard,SF,1,6,(6)Andy Murray [GBR] d. (1)Nadal,6-2 7-6(5) 4-6 6-4,(ch),0.64,45.80%,26.90%,19.40%,21.40%,36.80%,2/3,3:31
Nadal,25‑Aug‑2008,US Open,Hard,QF,1,35,(1)Nadal d. Mardy Fish [USA],3-6 6-1 6-4 6-2,,1.45,54.90%,40.00%,12.70%,27.30%,52.70%,5/12,2:38
Nadal,25‑Aug‑2008,US Open,Hard,R16,1,55,(1)Nadal d. Sam Querrey [USA],6-2 5-7 7-6(2) 6-3,,1.1,52.30%,39.50%,16.10%,23.60%,61.50%,6/12,3:12
Nadal,25‑Aug‑2008,US Open,Hard,R32,1,71,(1)Nadal d. Viktor Troicki [SRB],6-4 6-3 6-0,,1.52,58.40%,48.60%,14.90%,35.30%,78.30%,6/10,1:55
Nadal,25‑Aug‑2008,US Open,Hard,R64,1,261,(1)Nadal d. (Q)Ryler Deheart [USA],6-1 6-2 6-4,,1.94,61.40%,49.30%,5.50%,40.50%,61.30%,6/12,1:41
Nadal,25‑Aug‑2008,US Open,Hard,R128,1,136,(1)Nadal d. (Q)Bjorn Phau [GER],7-6(4) 6-3 7-6(4),,1.43,54.40%,40.20%,4.50%,26.90%,53.80%,2/13,2:59
Nadal,23‑Jun‑2008,Wimbledon,Grass,F,2,1,(2)Nadal d. (1)Roger Federer [SUI],6-4 6-4 6-7(5) 6-7(8) 9-7,(ch),0.98,50.60%,32.80%,12.80%,27.60%,42.60%,4/13,4:48
Nadal,23‑Jun‑2008,Wimbledon,Grass,SF,2,94,(2)Nadal d. Rainer Schuettler [GER],6-1 7-6(3) 6-4,(ch),1.95,58.50%,41.60%,3.40%,35.00%,55.20%,5/12,2:02
Nadal,23‑Jun‑2008,Wimbledon,Grass,QF,2,11,(2)Nadal d. (11)Andy Murray [GBR],6-3 6-2 6-4,(ch),3.05,62.40%,46.20%,5.50%,32.60%,60.00%,4/10,1:55
Nadal,23‑Jun‑2008,Wimbledon,Grass,R16,2,17,(2)Nadal d. (16)Mikhail Youzhny [RUS],6-3 6-3 6-1,,1.86,60.00%,50.50%,4.20%,41.70%,65.70%,6/16,2:11
Nadal,23‑Jun‑2008,Wimbledon,Grass,R32,2,32,(2)Nadal d. (30)Nicolas Kiefer [GER],7-6(3) 6-2 6-3,,1.55,57.10%,40.90%,14.80%,17.40%,66.70%,4/6,2:22
Nadal,23‑Jun‑2008,Wimbledon,Grass,R64,2,48,(2)Nadal d. Ernests Gulbis [LAT],5-7 6-2 7-6(2) 6-3,,1.3,54.10%,34.20%,12.50%,24.40%,55.30%,3/7,2:58
Nadal,23‑Jun‑2008,Wimbledon,Grass,R128,2,122,(2)Nadal d. (Q)Andreas Beck [GER],6-4 6-4 7-6(0),,1.79,56.30%,39.10%,3.60%,28.80%,54.50%,2/9,2:21
Nadal,25‑May‑2008,Roland Garros,Clay,F,2,1,(2)Nadal d. (1)Roger Federer [SUI],6-1 6-3 6-0,(ch),1.91,63.90%,59.70%,2.60%,50.90%,79.20%,8/17,1:48
Nadal,25‑May‑2008,Roland Garros,Clay,SF,2,3,(2)Nadal d. (3)Novak Djokovic [SRB],6-4 6-2 7-6(3),(ch),1.29,54.50%,42.00%,2.00%,42.60%,41.30%,5/14,2:49
Nadal,25‑May‑2008,Roland Garros,Clay,QF,2,20,(2)Nadal d. (19)Nicolas Almagro [ESP],6-1 6-1 6-1,,2.11,65.40%,58.50%,4.60%,48.00%,65.00%,8/13,1:44
Nadal,25‑May‑2008,Roland Garros,Clay,R16,2,23,(2)Nadal d. (22)Fernando Verdasco [ESP],6-1 6-0 6-2,,1.77,63.30%,61.40%,1.40%,57.40%,69.60%,9/15,1:54
Nadal,25‑May‑2008,Roland Garros,Clay,R32,2,26,(2)Nadal d. (26)Jarkko Nieminen [FIN],6-1 6-3 6-1,,1.68,61.80%,58.10%,0.00%,46.90%,80.00%,7/13,1:58
Nadal,25‑May‑2008,Roland Garros,Clay,R64,2,148,(2)Nadal d. (Q)Nicolas Devilder [FRA],6-4 6-0 6-1,(ch),1.74,62.20%,56.50%,1.40%,51.90%,70.60%,7/9,1:54
Nadal,25‑May‑2008,Roland Garros,Clay,R128,2,76,(2)Nadal d. (Q)Thomaz Bellucci [BRA],7-5 6-3 6-1,,1.45,57.50%,48.40%,3.30%,49.00%,47.60%,7/13,2:34
Nadal,14‑Jan‑2008,Australian Open,Hard,SF,2,38,Jo Wilfried Tsonga [FRA] d. (2)Nadal,6-2 6-3 6-2,(ch),0.55,39.00%,25.00%,23.70%,14.60%,42.90%,0/3,1:56
Nadal,14‑Jan‑2008,Australian Open,Hard,QF,2,26,(2)Nadal d. (24)Jarkko Nieminen [FIN],7-5 6-3 6-1,,1.34,55.70%,45.10%,2.20%,36.50%,64.30%,6/9,2:18
Nadal,14‑Jan‑2008,Australian Open,Hard,R16,2,25,(2)Nadal d. (23)Paul Henri Mathieu [FRA],6-4 3-0 RET,,2.98,65.20%,51.40%,13.50%,45.50%,60.00%,3/3,0:51
Nadal,14‑Jan‑2008,Australian Open,Hard,R32,2,33,(2)Nadal d. (28)Gilles Simon [FRA],7-5 6-2 6-3,,1.49,55.90%,45.00%,4.60%,37.30%,57.10%,6/17,2:25
Nadal,14‑Jan‑2008,Australian Open,Hard,R64,2,88,(2)Nadal d. Florent Serra [FRA],6-0 6-2 6-2,,1.84,63.80%,60.30%,0.00%,51.10%,83.30%,9/14,1:32
Nadal,14‑Jan‑2008,Australian Open,Hard,R128,2,126,(2)Nadal d. (Q)Viktor Troicki [SRB],7-6(3) 7-5 6-1,,1.4,55.70%,41.20%,14.40%,28.80%,67.70%,5/12,2:34
Nadal,27‑Aug‑2007,US Open,Hard,R16,2,15,(15)David Ferrer [ESP] d. (2)Nadal,6-7(3) 6-4 7-6(4) 6-2,(ch),0.79,46.40%,33.10%,4.00%,30.10%,39.00%,4/6,3:26
Nadal,27‑Aug‑2007,US Open,Hard,R32,2,74,(2)Nadal d. Jo Wilfried Tsonga [FRA],7-6(3) 6-2 6-1,,1.72,59.00%,39.00%,9.10%,34.50%,50.00%,4/6,2:03
Nadal,27‑Aug‑2007,US Open,Hard,R64,2,56,(2)Nadal d. Janko Tipsarevic [SRB],6-2 6-3 3-2 RET,,1.71,58.70%,47.10%,16.20%,27.50%,75.00%,5/11,1:37
Nadal,27‑Aug‑2007,US Open,Hard,R128,2,123,(2)Nadal d. (WC)Alun Jones [AUS],7-5 3-6 6-4 6-1,,1.19,53.50%,44.30%,5.20%,38.70%,57.10%,7/15,2:42
Nadal,25‑Jun‑2007,Wimbledon,Grass,F,2,1,(1)Roger Federer [SUI] d. (2)Nadal,7-6(7) 4-6 7-6(3) 2-6 6-2,(ch),0.9,48.90%,31.40%,15.40%,28.80%,37.80%,4/11,3:45
Nadal,25‑Jun‑2007,Wimbledon,Grass,SF,2,5,(2)Nadal d. (4)Novak Djokovic [SRB],3-6 6-1 4-1 RET,(ch),1.39,53.80%,42.90%,9.10%,34.00%,59.30%,4/10,1:41
Nadal,25‑Jun‑2007,Wimbledon,Grass,QF,2,11,(2)Nadal d. (7)Tomas Berdych [CZE],7-6(1) 6-4 6-2,,1.49,57.10%,41.80%,12.10%,32.10%,55.30%,4/9,2:07
Nadal,25‑Jun‑2007,Wimbledon,Grass,R16,2,13,(2)Nadal d. (14)Mikhail Youzhny [RUS],4-6 3-6 6-1 6-2 6-2,,1.45,54.70%,40.30%,4.30%,29.50%,58.80%,6/10,3:05
Nadal,25‑Jun‑2007,Wimbledon,Grass,R32,2,28,(2)Nadal d. (28)Robin Soderling [SWE],6-4 6-4 6-7(7) 4-6 7-5,,0.95,49.70%,36.10%,12.70%,26.40%,53.30%,7/15,4:01
Nadal,25‑Jun‑2007,Wimbledon,Grass,R64,2,72,(2)Nadal d. Werner Eschauer [AUT],6-2 6-4 6-1,(ch),2.12,63.50%,54.70%,10.70%,48.10%,71.40%,7/10,1:36
Nadal,25‑Jun‑2007,Wimbledon,Grass,R128,2,38,(2)Nadal d. Mardy Fish [USA],6-3 7-6(4) 6-3,,1.75,56.40%,36.50%,16.30%,35.10%,38.30%,2/8,2:18
Nadal,28‑May‑2007,Roland Garros,Clay,F,2,1,(2)Nadal d. (1)Roger Federer [SUI],6-3 4-6 6-3 6-4,(ch),1.14,53.30%,38.10%,7.60%,34.20%,45.20%,4/10,3:10
Nadal,28‑May‑2007,Roland Garros,Clay,SF,2,6,(2)Nadal d. (6)Novak Djokovic [SRB],7-5 6-4 6-2,(ch),1.6,58.60%,48.40%,3.20%,42.60%,63.00%,6/9,2:28
Nadal,28‑May‑2007,Roland Garros,Clay,QF,2,26,(2)Nadal d. (23)Carlos Moya [ESP],6-4 6-3 6-0,(ch),1.65,59.00%,50.60%,2.20%,42.00%,61.50%,7/12,2:02
Nadal,28‑May‑2007,Roland Garros,Clay,R16,2,16,(2)Nadal d. (14)Lleyton Hewitt [AUS],6-3 6-1 7-6(5),,1.48,58.00%,47.60%,9.80%,34.00%,65.70%,6/9,2:21
Nadal,28‑May‑2007,Roland Garros,Clay,R32,2,50,(2)Nadal d. Albert Montanes [ESP],6-1 6-3 6-2,,1.69,58.30%,50.80%,2.40%,35.90%,66.10%,6/19,2:21
Nadal,28‑May‑2007,Roland Garros,Clay,R64,2,227,(2)Nadal d. (Q)Flavio Cipolla [ITA],6-2 6-1 6-4,,1.6,59.40%,52.40%,0.00%,51.80%,53.80%,7/10,1:53
Nadal,28‑May‑2007,Roland Garros,Clay,R128,2,59,(2)Nadal d. Juan Martin Del Potro [ARG],7-5 6-3 6-2,(ch),1.48,57.20%,49.50%,0.00%,49.30%,50.00%,8/20,2:19
Nadal,15‑Jan‑2007,Australian Open,Hard,QF,2,9,(10)Fernando Gonzalez [CHI] d. (2)Nadal,6-2 6-4 6-3,(ch),0.77,45.10%,31.30%,12.00%,27.30%,39.30%,0/3,2:05
Nadal,15‑Jan‑2007,Australian Open,Hard,R16,2,16,(2)Nadal d. (15)Andy Murray [GBR],6-7(3) 6-4 4-6 6-3 6-1,(ch),1.17,52.70%,40.60%,9.40%,26.20%,56.60%,7/16,3:51
Nadal,15‑Jan‑2007,Australian Open,Hard,R32,2,40,(2)Nadal d. (31)Stan Wawrinka [SUI],6-2 6-2 6-2,,1.93,61.50%,53.30%,4.30%,42.30%,67.50%,7/11,2:03
