Year,Film,Nominee,Winner
1974,The Towering Inferno,Irwin Allen,FALSE
1975,One Flew Over the Cuckoo's Nest,Michael Douglas and Saul Zaentz,TRUE
1975,Barry Lyndon,Stanley Kubrick,FALSE
1975,Dog Day Afternoon,Martin Bregman and Martin Elfand,FALSE
1975,Jaws,Richard D. Zanuck and David Brown,FALSE
1975,Nashville,Robert Altman,FALSE
1976,Rocky,Irwin Winkler and Robert Chartoff,TRUE
1976,All the President's Men,Walter Coblenz,FALSE
1976,Bound for Glory,Robert F. Blumofe and Harold Leventhal,FALSE
1976,Network,Howard Gottfried,FALSE
1976,Taxi Driver,Michael Phillips and Julia Phillips,FALSE
1977,Annie Hall,Charles H. Joffe,TRUE
1977,The Goodbye Girl,Ray Stark,FALSE
1977,Julia,Richard Roth,FALSE
1977,Star Wars,Gary Kurtz,FALSE
1977,The Turning Point,Herbert Ross and Arthur Laurents,FALSE
1978,The Deer Hunter,"Barry Spikings, Michael Deeley, Michael Cimino, and John Peverall",TRUE
1978,Coming Home,Jerome Hellman,FALSE
1978,Heaven Can Wait,Warren Beatty,FALSE
1978,Midnight Express,Alan Marshall and David Puttnam,FALSE
1978,An Unmarried Woman,Paul Mazursky and Anthony Ray,FALSE
1979,Kramer vs. Kramer,Stanley R. Jaffe,TRUE
1979,All That Jazz,Robert Alan Aurthur,FALSE
1979,Apocalypse Now,"Francis Ford Coppola, Fred Roos, Gray Frederickson, and Tom Sternberg",FALSE
1979,Breaking Away,Peter Yates,FALSE
1979,Norma Rae,Tamara Asseyev and Alex Rose,FALSE
1980,Ordinary People,Ronald L. Schwary,TRUE
1980,Coal Miner's Daughter,Bernard Schwartz,FALSE
1980,The Elephant Man,Jonathan Sanger,FALSE
1980,Raging Bull,Irwin Winkler and Robert Chartoff,FALSE
1980,Tess,Claude Berri and Timothy Burrill,FALSE
1981,Chariots of Fire,David Puttnam,TRUE
1981,Atlantic City,Denis Héroux,FALSE
1981,On Golden Pond,Bruce Gilbert,FALSE
1981,Raiders of the Lost Ark,Frank Marshall,FALSE
1981,Reds,Warren Beatty,FALSE
1982,Gandhi,Richard Attenborough,TRUE
1982,E.T. the Extra-Terrestrial,Steven Spielberg and Kathleen Kennedy,FALSE
1982,Missing,Edward Lewis and Mildred Lewis,FALSE
1982,Tootsie,Sydney Pollack and Dick Richards,FALSE
1982,The Verdict,Richard D. Zanuck and David Brown,FALSE
1983,Terms of Endearment,James L. Brooks,TRUE
1983,The Big Chill,Michael Shamberg,FALSE
1983,The Dresser,Peter Yates,FALSE
1983,The Right Stuff,Irwin Winkler and Robert Chartoff,FALSE
1983,Tender Mercies,Philip S. Hobel,FALSE
1984,Amadeus,Saul Zaentz,TRUE
1984,The Killing Fields,David Puttnam,FALSE
1984,A Passage to India,John Brabourne and Richard B. Goodwin,FALSE
1984,Places in the Heart,Arlene Donovan,FALSE
1984,A Soldier's Story,"Norman Jewison, Ronald L. Schwary, and Patrick Palmer",FALSE
1985,Out of Africa,Sydney Pollack,TRUE
1985,The Color Purple,"Steven Spielberg, Kathleen Kennedy, Frank Marshall, and Quincy Jones",FALSE
1985,Kiss of the Spider Woman,David Weisman,FALSE
1985,Prizzi's Honor,John Foreman,FALSE
1985,Witness,Edward S. Feldman,FALSE
1986,Platoon,Arnold Kopelson,TRUE
1986,Children of a Lesser God,Burt Sugarman and Patrick J. Palmer,FALSE
1986,Hannah and Her Sisters,Robert Greenhut,FALSE
1986,The Mission,Fernando Ghia and David Puttnam,FALSE
1986,A Room with a View,Ismail Merchant,FALSE
1987,The Last Emperor,Jeremy Thomas,TRUE
1987,Broadcast News,James L. Brooks,FALSE
1987,Fatal Attraction,Stanley R. Jaffe and Sherry Lansing,FALSE
1987,Hope and Glory,John Boorman,FALSE
1987,Moonstruck,Patrick J. Palmer and Norman Jewison,FALSE
1988,Rain Man,Mark Johnson,TRUE
1988,The Accidental Tourist,"Lawrence Kasdan, Charles Okun, and Michael Grillo",FALSE
1988,Dangerous Liaisons,Norma Heyman and Hank Moonjean,FALSE
1988,Mississippi Burning,Frederick Zollo and Robert F. Colesberry,FALSE
1988,Working Girl,Douglas Wick,FALSE
1989,Driving Miss Daisy,Richard D. Zanuck and Lili Fini Zanuck,TRUE
1989,Born on the Fourth of July,A. Kitman Ho and Oliver Stone,FALSE
1989,Dead Poets Society,"Steven Haft, Paul Junger Witt, and Tony Thomas",FALSE
1989,Field of Dreams,Lawrence Gordon and Charles Gordon,FALSE
1989,My Left Foot,Noel Pearson,FALSE
1990,Dances with Wolves,Jim Wilson and Kevin Costner,TRUE
1990,Awakenings,Walter Parkes and Lawrence Lasker,FALSE
1990,Ghost,Lisa Weinstein,FALSE
