Year,Film,Nominee,Winner
2021,CODA,"Fabrice Gianfermi, Philippe Rousselet, and Patrick Wachsberger",TRUE
2021,Being the Ricardos,Todd Black,FALSE
2021,Belfast,"Laura Berwick, Kenneth Branagh, Becca Kovacik, and Tamar Thomas",FALSE
2021,Don't Look Up,Adam McKay and Kevin Messick,FALSE
2021,Dune,"Mary Parent, Denis Villeneuve, and Cale Boyter",FALSE
2021,King Richard,"Tim White, Trevor White, and Will Smith",FALSE
2021,Licorice Pizza,"Sara Murphy, Paul Thomas Anderson, and Adam Somner",FALSE
2021,The Power of the Dog,"Jane Campion, Tanya Seghatchian, Emile Sherman, Iain Canning, and Roger Frappier",FALSE
2021,"Tick, Tick... Boom!",Julie Oh and Lin-Manuel Miranda,FALSE
2021,West Side Story,Steven Spielberg and Kristie Macosko Krieger,FALSE
2022,Everything Everywhere All at Once,"Jonathan Wang, Dan Kwan, and Daniel Scheinert",TRUE
2022,Avatar: The Way of Water,Jon Landau and James Cameron,FALSE
2022,The Banshees of Inisherin,"Graham Broadbent, Pete Czernin, and Martin McDonagh",FALSE
2022,Black Panther: Wakanda Forever,Kevin Feige and Nate Moore,FALSE
2022,Elvis,"Baz Luhrmann, Catherine Martin, Gail Berman, Schuyler Weiss, and Patrick McCormick",FALSE
2022,The Fabelmans,"Steven Spielberg, Kristie Macosko Krieger, and Tony Kushner",FALSE
2022,Glass Onion: A Knives Out Mystery,Ram Bergman and Rian Johnson,FALSE
2022,Tár,"Todd Field, Alexandra Milchan, and Scott Lambert",FALSE
2022,Top Gun: Maverick,"Jerry Bruckheimer, Tom Cruise, Christopher McQuarrie, and David Ellison",FALSE
2022,The Whale,"Jeremy Dawson, Ari Handel, and Darren Aronofsky",FALSE
2023,Oppenheimer,"Emma Thomas, Charles Roven and Christopher Nolan",TRUE
2023,American Fiction,"Ben LeClair, Nikos Karamigios, Cord Jefferson, and Jermaine Johnson",FALSE
2023,Anatomy of a Fall,Marie-Ange Luciani and David Thion,FALSE
2023,Barbie,"David Heyman, Margot Robbie, Tom Ackerley, and Robbie Brenner",FALSE
2023,The Holdovers,Mark Johnson,FALSE
2023,Killers of the Flower Moon,"Dan Friedkin, Bradley Thomas, Martin Scorsese, and Daniel Lupi",FALSE
2023,Maestro,"Bradley Cooper, Steven Spielberg, Fred Berner, Amy Durning, and Kristie Macosko Krieger",FALSE
2023,Past Lives,"David Hinojosa, Christine Vachon, and Pamela Koffler",FALSE
2023,Poor Things,"Ed Guiney, Andrew Lowe, Yorgos Lanthimos, and Emma Stone",FALSE
2023,The Zone of Interest,James Wilson,FALSE
2024,Anora,"Alex Coco, Samantha Quan and Sean Baker",TRUE
2024,The Brutalist,"Brady Corbet, D.J. Gugenheim, Brian Young, Andrew Morrison and Nick Gordon",FALSE
2024,A Complete Unknown,"James Mangold, Alex Heineman and Fred Berger",FALSE
2024,Conclave,"Tessa Ross, Juliette Howell and Michael A. Jackman",FALSE
2024,Dune: Part Two,"Mary Parent, Cale Boyter, Tanya Lapointe and Denis Villeneuve",FALSE
2024,Emilia Pérez,Jacques Audiard and Pascal Caucheteux,FALSE
2024,A Real Pain,Jesse Eisenberg and Ali Herting,FALSE
2024,September 5,"Philipp Trauer, Thomas Wöbke, Tim Fehlbaum, John Ira Palmer and John Wildermuth",FALSE
2024,The Substance,"Coralie Fargeat, Tim Bevan and Eric Fellner",FALSE
2024,Wicked,Marc Platt,FALSE
NA,NA,NA,TRUE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
NA,NA,NA,FALSE
