Year,Film,Nominee,Winner,id
1953,Shane,Brandon deWilde,FALSE,oscars-sma.csv
1953,Shane,Jack Palance,FALSE,oscars-sma.csv
1953,Stalag 17,Robert Strauss,FALSE,oscars-sma.csv
1954,The Barefoot Contessa,Edmond O'Brien ‡,TRUE,oscars-sma.csv
1954,On the Waterfront,Lee J. Cobb,FALSE,oscars-sma.csv
1954,On the Waterfront,Karl Malden,FALSE,oscars-sma.csv
1954,On the Waterfront,Rod Steiger,FALSE,oscars-sma.csv
1954,The Caine Mutiny,Tom Tully,FALSE,oscars-sma.csv
1955,Mister Roberts,Jack Lemmon ‡,TRUE,oscars-sma.csv
1955,Trial,Arthur Kennedy,FALSE,oscars-sma.csv
1955,Marty,Joe Mantell,FALSE,oscars-sma.csv
1955,Rebel Without a Cause,Sal Mineo,FALSE,oscars-sma.csv
1955,Picnic,Arthur O'Connell,FALSE,oscars-sma.csv
1956,Lust for Life,Anthony Quinn ‡,TRUE,oscars-sma.csv
1956,Bus Stop,Don Murray,FALSE,oscars-sma.csv
1956,Friendly Persuasion,Anthony Perkins,FALSE,oscars-sma.csv
1956,The Bold and the Brave,Mickey Rooney,FALSE,oscars-sma.csv
1956,Written on the Wind,Robert Stack,FALSE,oscars-sma.csv
1957,Sayonara,Red Buttons ‡,TRUE,oscars-sma.csv
1957,A Farewell to Arms,Vittorio De Sica,FALSE,oscars-sma.csv
1957,The Bridge on the River Kwai,Sessue Hayakawa,FALSE,oscars-sma.csv
1957,Peyton Place,Arthur Kennedy,FALSE,oscars-sma.csv
1957,Peyton Place,Russ Tamblyn,FALSE,oscars-sma.csv
1958,The Big Country,Burl Ives ‡,TRUE,oscars-sma.csv
1958,The Defiant Ones,Theodore Bikel,FALSE,oscars-sma.csv
1958,The Brothers Karamazov,Lee J. Cobb,FALSE,oscars-sma.csv
1958,Some Came Running,Arthur Kennedy,FALSE,oscars-sma.csv
1958,Teacher's Pet,Gig Young,FALSE,oscars-sma.csv
1959,Ben-Hur,Hugh Griffith ‡,TRUE,oscars-sma.csv
1959,Anatomy of a Murder,Arthur O'Connell,FALSE,oscars-sma.csv
1959,Anatomy of a Murder,George C. Scott,FALSE,oscars-sma.csv
1959,The Young Philadelphians,Robert Vaughn,FALSE,oscars-sma.csv
1959,The Diary of Anne Frank,Ed Wynn,FALSE,oscars-sma.csv
1960,Spartacus,Peter Ustinov ‡,TRUE,oscars-sma.csv
1960,"Murder, Inc.",Peter Falk,FALSE,oscars-sma.csv
1960,The Apartment,Jack Kruschen,FALSE,oscars-sma.csv
1960,Exodus,Sal Mineo,FALSE,oscars-sma.csv
1960,The Alamo,Chill Wills,FALSE,oscars-sma.csv
1961,West Side Story,George Chakiris ‡,TRUE,oscars-sma.csv
1961,Judgment at Nuremberg,Montgomery Clift,FALSE,oscars-sma.csv
1961,Pocketful of Miracles,Peter Falk,FALSE,oscars-sma.csv
1961,The Hustler,Jackie Gleason,FALSE,oscars-sma.csv
1961,The Hustler,George C. Scott[b] §,FALSE,oscars-sma.csv
1962,Sweet Bird of Youth,Ed Begley ‡,TRUE,oscars-sma.csv
1962,What Ever Happened to Baby Jane?,Victor Buono,FALSE,oscars-sma.csv
1962,Birdman,Telly Savalas,FALSE,oscars-sma.csv
1962,Lawrence of Arabia,Omar Sharif,FALSE,oscars-sma.csv
1962,Billy Budd,Terence Stamp,FALSE,oscars-sma.csv
1963,Hud,Melvyn Douglas ‡,TRUE,oscars-sma.csv
1963,Twilight of Honor,Nick Adams,FALSE,oscars-sma.csv
1963,"Captain Newman, M.D.",Bobby Darin,FALSE,oscars-sma.csv
1963,Tom Jones,Hugh Griffith,FALSE,oscars-sma.csv
1963,The Cardinal,John Huston,FALSE,oscars-sma.csv
1964,Topkapi,Peter Ustinov ‡,TRUE,oscars-sma.csv
1964,Becket,John Gielgud,FALSE,oscars-sma.csv
1964,My Fair Lady,Stanley Holloway,FALSE,oscars-sma.csv
1964,Seven Days in May,Edmond O'Brien,FALSE,oscars-sma.csv
1964,The Best Man,Lee Tracy,FALSE,oscars-sma.csv
1965,A Thousand Clowns,Martin Balsam ‡,TRUE,oscars-sma.csv
1965,The Flight of the Phoenix,Ian Bannen,FALSE,oscars-sma.csv
1965,Doctor Zhivago,Tom Courtenay,FALSE,oscars-sma.csv
1965,Ship of Fools,Michael Dunn,FALSE,oscars-sma.csv
1965,Othello,Frank Finlay,FALSE,oscars-sma.csv
1966,The Fortune Cookie,Walter Matthau ‡,TRUE,oscars-sma.csv
1966,The Sand Pebbles,Mako,FALSE,oscars-sma.csv
1966,Georgy Girl,James Mason,FALSE,oscars-sma.csv
1966,Who's Afraid of Virginia Woolf?,George Segal,FALSE,oscars-sma.csv
1966,A Man for All Seasons,Robert Shaw,FALSE,oscars-sma.csv
1967,Cool Hand Luke,George Kennedy ‡,TRUE,oscars-sma.csv
1967,The Dirty Dozen,John Cassavetes,FALSE,oscars-sma.csv
1967,Bonnie and Clyde,Gene Hackman,FALSE,oscars-sma.csv
1967,Guess Who's Coming to Dinner,Cecil Kellaway,FALSE,oscars-sma.csv
1967,Bonnie and Clyde,Michael J. Pollard,FALSE,oscars-sma.csv
1968,The Subject Was Roses,Jack Albertson ‡,TRUE,oscars-sma.csv
1968,Faces,Seymour Cassel,FALSE,oscars-sma.csv
1968,Star!,Daniel Massey,FALSE,oscars-sma.csv
1968,Oliver!,Jack Wild,FALSE,oscars-sma.csv
1968,The Producers,Gene Wilder,FALSE,oscars-sma.csv
1969,"They Shoot Horses, Don't They?",Gig Young ‡,TRUE,oscars-sma.csv
1969,The Reivers,Rupert Crosse,FALSE,oscars-sma.csv
1969,Bob & Carol & Ted & Alice,Elliott Gould,FALSE,oscars-sma.csv
1969,Easy Rider,Jack Nicholson,FALSE,oscars-sma.csv
1969,Anne of the Thousand Days,Anthony Quayle,FALSE,oscars-sma.csv
1970,Ryan's Daughter,John Mills ‡,TRUE,oscars-sma.csv
1970,Lovers and Other Strangers,Richard S. Castellano,FALSE,oscars-sma.csv
1970,Little Big Man,Chief Dan George,FALSE,oscars-sma.csv
1970,I Never Sang for My Father,Gene Hackman,FALSE,oscars-sma.csv
1970,Love Story,John Marley,FALSE,oscars-sma.csv
1971,The Last Picture Show,Ben Johnson ‡,TRUE,oscars-sma.csv
1971,The Last Picture Show,Jeff Bridges,FALSE,oscars-sma.csv
1971,Fiddler on the Roof,Leonard Frey,FALSE,oscars-sma.csv
1971,Sometimes a Great Notion,Richard Jaeckel,FALSE,oscars-sma.csv
1971,The French Connection,Roy Scheider,FALSE,oscars-sma.csv
1972,Cabaret,Joel Grey ‡,TRUE,oscars-sma.csv
1972,The Heartbreak Kid,Eddie Albert,FALSE,oscars-sma.csv
1972,The Godfather,James Caan,FALSE,oscars-sma.csv
1972,The Godfather,Robert Duvall,FALSE,oscars-sma.csv
1972,The Godfather,Al Pacino,FALSE,oscars-sma.csv
1973,The Paper Chase,John Houseman ‡,TRUE,oscars-sma.csv
1973,Bang the Drum Slowly,Vincent Gardenia,FALSE,oscars-sma.csv
1973,Save the Tiger,Jack Gilford,FALSE,oscars-sma.csv
1973,The Exorcist,Jason Miller,FALSE,oscars-sma.csv
1973,The Last Detail,Randy Quaid,FALSE,oscars-sma.csv
1974,The Godfather Part II,Robert De Niro ‡,TRUE,oscars-sma.csv
1974,The Towering Inferno,Fred Astaire,FALSE,oscars-sma.csv
1974,Thunderbolt and Lightfoot,Jeff Bridges,FALSE,oscars-sma.csv
1974,The Godfather Part II,Michael V. Gazzo,FALSE,oscars-sma.csv
1974,The Godfather Part II,Lee Strasberg,FALSE,oscars-sma.csv
1975,The Sunshine Boys,George Burns ‡,TRUE,oscars-sma.csv
1975,One Flew Over the Cuckoo's Nest,Brad Dourif,FALSE,oscars-sma.csv
1975,The Day of the Locust,Burgess Meredith,FALSE,oscars-sma.csv
1975,Dog Day Afternoon,Chris Sarandon,FALSE,oscars-sma.csv
1975,Shampoo,Jack Warden,FALSE,oscars-sma.csv
1976,All the President's Men,Jason Robards ‡,TRUE,oscars-sma.csv
1976,Network,Ned Beatty,FALSE,oscars-sma.csv
1976,Rocky,Burgess Meredith,FALSE,oscars-sma.csv
1976,Marathon Man,Laurence Olivier,FALSE,oscars-sma.csv
1976,Rocky,Burt Young,FALSE,oscars-sma.csv
1977,Julia,Jason Robards ‡,TRUE,oscars-sma.csv
1977,The Turning Point,Mikhail Baryshnikov,FALSE,oscars-sma.csv
1977,Equus,Peter Firth,FALSE,oscars-sma.csv
1977,Star Wars,Alec Guinness,FALSE,oscars-sma.csv
1977,Julia,Maximilian Schell,FALSE,oscars-sma.csv
1978,The Deer Hunter,Christopher Walken ‡,TRUE,oscars-sma.csv
1978,Coming Home,Bruce Dern,FALSE,oscars-sma.csv
1978,Comes a Horseman,Richard Farnsworth,FALSE,oscars-sma.csv
1978,Midnight Express,John Hurt,FALSE,oscars-sma.csv
1978,Heaven Can Wait,Jack Warden,FALSE,oscars-sma.csv
1979,Being There,Melvyn Douglas ‡,TRUE,oscars-sma.csv
1979,Apocalypse Now,Robert Duvall,FALSE,oscars-sma.csv
1979,The Rose,Frederic Forrest,FALSE,oscars-sma.csv
1979,Kramer vs. Kramer,Justin Henry,FALSE,oscars-sma.csv
1979,The Black Stallion,Mickey Rooney,FALSE,oscars-sma.csv
1980,Ordinary People,Timothy Hutton ‡,TRUE,oscars-sma.csv
1980,Ordinary People,Judd Hirsch,FALSE,oscars-sma.csv
1980,The Great Santini,Michael O'Keefe,FALSE,oscars-sma.csv
1980,Raging Bull,Joe Pesci,FALSE,oscars-sma.csv
1980,Melvin and Howard,Jason Robards,FALSE,oscars-sma.csv
1981,Arthur,John Gielgud ‡,TRUE,oscars-sma.csv
1981,Only When I Laugh,James Coco,FALSE,oscars-sma.csv
1981,Chariots of Fire,Ian Holm,FALSE,oscars-sma.csv
1981,Reds,Jack Nicholson,FALSE,oscars-sma.csv
1981,Ragtime,Howard Rollins,FALSE,oscars-sma.csv
1982,An Officer and a Gentleman,Louis Gossett Jr. ‡,TRUE,oscars-sma.csv
1982,The Best Little Whorehouse in Texas,Charles Durning,FALSE,oscars-sma.csv
1982,The World According to Garp,John Lithgow,FALSE,oscars-sma.csv
1982,The Verdict,James Mason,FALSE,oscars-sma.csv
1982,Victor/Victoria,Robert Preston,FALSE,oscars-sma.csv
1983,Terms of Endearment,Jack Nicholson ‡,TRUE,oscars-sma.csv
1983,To Be or Not to Be,Charles Durning,FALSE,oscars-sma.csv
1983,Terms of Endearment,John Lithgow,FALSE,oscars-sma.csv
1983,The Right Stuff,Sam Shepard,FALSE,oscars-sma.csv
1983,Cross Creek,Rip Torn,FALSE,oscars-sma.csv
1984,The Killing Fields,Haing S. Ngor ‡,TRUE,oscars-sma.csv
1984,A Soldier's Story,Adolph Caesar,FALSE,oscars-sma.csv
1984,Places in the Heart,John Malkovich,FALSE,oscars-sma.csv
1984,The Karate Kid,Pat Morita,FALSE,oscars-sma.csv
1984,"Greystoke: The Legend of Tarzan, Lord of the Apes",Ralph Richardson †,FALSE,oscars-sma.csv
1985,Cocoon,Don Ameche ‡,TRUE,oscars-sma.csv
1985,Out of Africa,Klaus Maria Brandauer,FALSE,oscars-sma.csv
1985,Prizzi's Honor,William Hickey,FALSE,oscars-sma.csv
1985,Jagged Edge,Robert Loggia,FALSE,oscars-sma.csv
1985,Runaway Train,Eric Roberts,FALSE,oscars-sma.csv
1986,Hannah and Her Sisters,Michael Caine ‡,TRUE,oscars-sma.csv
1986,Platoon,Tom Berenger,FALSE,oscars-sma.csv
1986,Platoon,Willem Dafoe,FALSE,oscars-sma.csv
1986,A Room with a View,Denholm Elliott,FALSE,oscars-sma.csv
1986,Hoosiers,Dennis Hopper,FALSE,oscars-sma.csv
1987,The Untouchables,Sean Connery ‡,TRUE,oscars-sma.csv
1987,Broadcast News,Albert Brooks,FALSE,oscars-sma.csv
1987,Street Smart,Morgan Freeman,FALSE,oscars-sma.csv
1987,Moonstruck,Vincent Gardenia,FALSE,oscars-sma.csv
1987,Cry Freedom,Denzel Washington,FALSE,oscars-sma.csv
1988,A Fish Called Wanda,Kevin Kline ‡,TRUE,oscars-sma.csv
1988,Little Dorrit,Alec Guinness,FALSE,oscars-sma.csv
1988,Tucker: The Man and His Dream,Martin Landau,FALSE,oscars-sma.csv
1988,Running on Empty,River Phoenix,FALSE,oscars-sma.csv
1988,Married to the Mob,Dean Stockwell,FALSE,oscars-sma.csv
1989,Glory,Denzel Washington ‡,TRUE,oscars-sma.csv
1989,Do the Right Thing,Danny Aiello,FALSE,oscars-sma.csv
1989,Driving Miss Daisy,Dan Aykroyd,FALSE,oscars-sma.csv
1989,A Dry White Season,Marlon Brando,FALSE,oscars-sma.csv
1989,Crimes and Misdemeanors,Martin Landau,FALSE,oscars-sma.csv
1990,GoodFellas,Joe Pesci ‡,TRUE,oscars-sma.csv
1990,Longtime Companion,Bruce Davison,FALSE,oscars-sma.csv
1990,The Godfather Part III,Andy García,FALSE,oscars-sma.csv
1990,Dances with Wolves,Graham Greene,FALSE,oscars-sma.csv
1990,Dick Tracy,Al Pacino,FALSE,oscars-sma.csv
1991,City Slickers,Jack Palance ‡,TRUE,oscars-sma.csv
1991,JFK,Tommy Lee Jones,FALSE,oscars-sma.csv
1991,Bugsy,Harvey Keitel,FALSE,oscars-sma.csv
1991,Bugsy,Ben Kingsley,FALSE,oscars-sma.csv
1991,Barton Fink,Michael Lerner,FALSE,oscars-sma.csv
1992,Unforgiven,Gene Hackman ‡,TRUE,oscars-sma.csv
1992,The Crying Game,Jaye Davidson,FALSE,oscars-sma.csv
1992,A Few Good Men,Jack Nicholson,FALSE,oscars-sma.csv
1992,Glengarry Glen Ross,Al Pacino,FALSE,oscars-sma.csv
1992,Mr. Saturday Night,David Paymer,FALSE,oscars-sma.csv
1993,The Fugitive,Tommy Lee Jones ‡,TRUE,oscars-sma.csv
1993,What's Eating Gilbert Grape,Leonardo DiCaprio,FALSE,oscars-sma.csv
1993,Schindler's List,Ralph Fiennes,FALSE,oscars-sma.csv
1993,In the Line of Fire,John Malkovich,FALSE,oscars-sma.csv
1993,In the Name of the Father,Pete Postlethwaite,FALSE,oscars-sma.csv
1994,Ed Wood,Martin Landau ‡,TRUE,oscars-sma.csv
1994,Pulp Fiction,Samuel L. Jackson,FALSE,oscars-sma.csv
1994,Bullets over Broadway,Chazz Palminteri,FALSE,oscars-sma.csv
1994,Quiz Show,Paul Scofield,FALSE,oscars-sma.csv
1994,Forrest Gump,Gary Sinise,FALSE,oscars-sma.csv
1995,The Usual Suspects,Kevin Spacey ‡,TRUE,oscars-sma.csv
1995,Babe,James Cromwell,FALSE,oscars-sma.csv
1995,Apollo 13,Ed Harris,FALSE,oscars-sma.csv
1995,12 Monkeys,Brad Pitt,FALSE,oscars-sma.csv
1995,Rob Roy,Tim Roth,FALSE,oscars-sma.csv
1996,Jerry Maguire,Cuba Gooding Jr. ‡,TRUE,oscars-sma.csv
1996,Fargo,William H. Macy,FALSE,oscars-sma.csv
1996,Shine,Armin Mueller-Stahl,FALSE,oscars-sma.csv
1996,Primal Fear,Edward Norton,FALSE,oscars-sma.csv
1996,Ghosts of Mississippi,James Woods,FALSE,oscars-sma.csv
1997,Good Will Hunting,Robin Williams ‡,TRUE,oscars-sma.csv
1997,Jackie Brown,Robert Forster,FALSE,oscars-sma.csv
1997,Amistad,Anthony Hopkins,FALSE,oscars-sma.csv
1997,As Good as It Gets,Greg Kinnear,FALSE,oscars-sma.csv
1997,Boogie Nights,Burt Reynolds,FALSE,oscars-sma.csv
1998,Affliction,James Coburn ‡,TRUE,oscars-sma.csv
1998,A Civil Action,Robert Duvall,FALSE,oscars-sma.csv
1998,The Truman Show,Ed Harris,FALSE,oscars-sma.csv
1998,Shakespeare in Love,Geoffrey Rush,FALSE,oscars-sma.csv
1998,A Simple Plan,Billy Bob Thornton,FALSE,oscars-sma.csv
1999,The Cider House Rules,Michael Caine ‡,TRUE,oscars-sma.csv
1999,Magnolia,Tom Cruise,FALSE,oscars-sma.csv
1999,The Green Mile,Michael Clarke Duncan,FALSE,oscars-sma.csv
1999,The Talented Mr. Ripley,Jude Law,FALSE,oscars-sma.csv
1999,The Sixth Sense,Haley Joel Osment,FALSE,oscars-sma.csv
2000,Traffic,Benicio del Toro ‡,TRUE,oscars-sma.csv
2000,The Contender,Jeff Bridges,FALSE,oscars-sma.csv
2000,Shadow of the Vampire,Willem Dafoe,FALSE,oscars-sma.csv
2000,Erin Brockovich,Albert Finney,FALSE,oscars-sma.csv
2000,Gladiator,Joaquin Phoenix,FALSE,oscars-sma.csv
2001,Iris,Jim Broadbent ‡,TRUE,oscars-sma.csv
2001,Training Day,Ethan Hawke,FALSE,oscars-sma.csv
2001,Sexy Beast,Ben Kingsley,FALSE,oscars-sma.csv
2001,The Lord of the Rings: The Fellowship of the Ring,Ian McKellen,FALSE,oscars-sma.csv
2001,Ali,Jon Voight,FALSE,oscars-sma.csv
2002,Adaptation.,Chris Cooper ‡,TRUE,oscars-sma.csv
2002,The Hours,Ed Harris,FALSE,oscars-sma.csv
2002,Road to Perdition,Paul Newman,FALSE,oscars-sma.csv
2002,Chicago,John C. Reilly,FALSE,oscars-sma.csv
2002,Catch Me If You Can,Christopher Walken,FALSE,oscars-sma.csv
2003,Mystic River,Tim Robbins ‡,TRUE,oscars-sma.csv
2003,The Cooler,Alec Baldwin,FALSE,oscars-sma.csv
2003,21 Grams,Benicio del Toro,FALSE,oscars-sma.csv
2003,In America,Djimon Hounsou,FALSE,oscars-sma.csv
2003,The Last Samurai,Ken Watanabe,FALSE,oscars-sma.csv
2004,Million Dollar Baby,Morgan Freeman ‡,TRUE,oscars-sma.csv
2004,The Aviator,Alan Alda,FALSE,oscars-sma.csv
2004,Sideways,Thomas Haden Church,FALSE,oscars-sma.csv
2004,Collateral,Jamie Foxx,FALSE,oscars-sma.csv
2004,Closer,Clive Owen,FALSE,oscars-sma.csv
2005,Syriana,George Clooney ‡,TRUE,oscars-sma.csv
2005,Crash,Matt Dillon,FALSE,oscars-sma.csv
2005,Cinderella Man,Paul Giamatti,FALSE,oscars-sma.csv
2005,Brokeback Mountain,Jake Gyllenhaal,FALSE,oscars-sma.csv
2005,A History of Violence,William Hurt,FALSE,oscars-sma.csv
2006,Little Miss Sunshine,Alan Arkin ‡,TRUE,oscars-sma.csv
2006,Little Children,Jackie Earle Haley,FALSE,oscars-sma.csv
2006,Blood Diamond,Djimon Hounsou,FALSE,oscars-sma.csv
2006,Dreamgirls,Eddie Murphy,FALSE,oscars-sma.csv
2006,The Departed,Mark Wahlberg,FALSE,oscars-sma.csv
2007,No Country for Old Men,Javier Bardem ‡,TRUE,oscars-sma.csv
2007,The Assassination of Jesse James by the Coward Robert Ford,Casey Affleck,FALSE,oscars-sma.csv
2007,Charlie Wilson's War,Philip Seymour Hoffman,FALSE,oscars-sma.csv
2007,Into the Wild,Hal Holbrook,FALSE,oscars-sma.csv
2007,Michael Clayton,Tom Wilkinson,FALSE,oscars-sma.csv
2008,The Dark Knight,Heath Ledger †,TRUE,oscars-sma.csv
2008,Milk,Josh Brolin,FALSE,oscars-sma.csv
2008,Tropic Thunder,Robert Downey Jr.,FALSE,oscars-sma.csv
2008,Doubt,Philip Seymour Hoffman,FALSE,oscars-sma.csv
2008,Revolutionary Road,Michael Shannon,FALSE,oscars-sma.csv
2009,Inglourious Basterds,Christoph Waltz ‡,TRUE,oscars-sma.csv
2009,Invictus,Matt Damon,FALSE,oscars-sma.csv
2009,The Messenger,Woody Harrelson,FALSE,oscars-sma.csv
2009,The Last Station,Christopher Plummer,FALSE,oscars-sma.csv
2009,The Lovely Bones,Stanley Tucci,FALSE,oscars-sma.csv
2010,The Fighter,Christian Bale ‡,TRUE,oscars-sma.csv
2010,Winter's Bone,John Hawkes,FALSE,oscars-sma.csv
2010,The Town,Jeremy Renner,FALSE,oscars-sma.csv
2010,The Kids Are All Right,Mark Ruffalo,FALSE,oscars-sma.csv
2010,The King's Speech,Geoffrey Rush,FALSE,oscars-sma.csv
2011,Beginners,Christopher Plummer ‡,TRUE,oscars-sma.csv
2011,My Week with Marilyn,Kenneth Branagh,FALSE,oscars-sma.csv
2011,Moneyball,Jonah Hill,FALSE,oscars-sma.csv
2011,Warrior,Nick Nolte,FALSE,oscars-sma.csv
2011,Extremely Loud & Incredibly Close,Max von Sydow,FALSE,oscars-sma.csv
2012,Django Unchained,Christoph Waltz ‡,TRUE,oscars-sma.csv
2012,Argo,Alan Arkin,FALSE,oscars-sma.csv
2012,Silver Linings Playbook,Robert De Niro,FALSE,oscars-sma.csv
2012,The Master,Philip Seymour Hoffman,FALSE,oscars-sma.csv
2012,Lincoln,Tommy Lee Jones,FALSE,oscars-sma.csv
2013,Dallas Buyers Club,Jared Leto ‡,TRUE,oscars-sma.csv
2013,Captain Phillips,Barkhad Abdi,FALSE,oscars-sma.csv
2013,American Hustle,Bradley Cooper,FALSE,oscars-sma.csv
2013,12 Years a Slave,Michael Fassbender,FALSE,oscars-sma.csv
2013,The Wolf of Wall Street,Jonah Hill,FALSE,oscars-sma.csv
2014,Whiplash,J. K. Simmons ‡,TRUE,oscars-sma.csv
2014,The Judge,Robert Duvall,FALSE,oscars-sma.csv
2014,Boyhood,Ethan Hawke,FALSE,oscars-sma.csv
2014,Birdman,Edward Norton,FALSE,oscars-sma.csv
2014,Foxcatcher,Mark Ruffalo,FALSE,oscars-sma.csv
2015,Bridge of Spies,Mark Rylance ‡,TRUE,oscars-sma.csv
2015,The Big Short,Christian Bale,FALSE,oscars-sma.csv
2015,The Revenant,Tom Hardy,FALSE,oscars-sma.csv
2015,Spotlight,Mark Ruffalo,FALSE,oscars-sma.csv
2015,Creed,Sylvester Stallone,FALSE,oscars-sma.csv
2016,Moonlight,Mahershala Ali ‡,TRUE,oscars-sma.csv
2016,Hell or High Water,Jeff Bridges,FALSE,oscars-sma.csv
2016,Manchester by the Sea,Lucas Hedges,FALSE,oscars-sma.csv
2016,Lion,Dev Patel,FALSE,oscars-sma.csv
2016,Nocturnal Animals,Michael Shannon,FALSE,oscars-sma.csv
2017,"Three Billboards Outside Ebbing, Missouri",Sam Rockwell ‡,TRUE,oscars-sma.csv
2017,The Florida Project,Willem Dafoe,FALSE,oscars-sma.csv
2017,"Three Billboards Outside Ebbing, Missouri",Woody Harrelson,FALSE,oscars-sma.csv
2017,The Shape of Water,Richard Jenkins,FALSE,oscars-sma.csv
2017,All the Money in the World,Christopher Plummer,FALSE,oscars-sma.csv
2018,Green Book,Mahershala Ali ‡,TRUE,oscars-sma.csv
2018,BlacKkKlansman,Adam Driver,FALSE,oscars-sma.csv
2018,A Star Is Born,Sam Elliott,FALSE,oscars-sma.csv
2018,Can You Ever Forgive Me?,Richard E. Grant,FALSE,oscars-sma.csv
2018,Vice,Sam Rockwell,FALSE,oscars-sma.csv
2019,Once Upon a Time in Hollywood,Brad Pitt ‡,TRUE,oscars-sma.csv
2019,A Beautiful Day in the Neighborhood,Tom Hanks,FALSE,oscars-sma.csv
2019,The Two Popes,Anthony Hopkins,FALSE,oscars-sma.csv
2019,The Irishman,Al Pacino,FALSE,oscars-sma.csv
2019,The Irishman,Joe Pesci,FALSE,oscars-sma.csv
2020,Judas and the Black Messiah,Daniel Kaluuya ‡,TRUE,oscars-sma.csv
2020,The Trial of the Chicago 7,Sacha Baron Cohen,FALSE,oscars-sma.csv
2020,One Night in Miami...,Leslie Odom Jr.,FALSE,oscars-sma.csv
2020,Sound of Metal,Paul Raci,FALSE,oscars-sma.csv
2020,Judas and the Black Messiah,LaKeith Stanfield[c],FALSE,oscars-sma.csv
2021,CODA,Troy Kotsur ‡,TRUE,oscars-sma.csv
2021,Belfast,Ciarán Hinds,FALSE,oscars-sma.csv
2021,The Power of the Dog,Jesse Plemons,FALSE,oscars-sma.csv
2021,Being the Ricardos,J. K. Simmons,FALSE,oscars-sma.csv
2021,The Power of the Dog,Kodi Smit-McPhee,FALSE,oscars-sma.csv
2022,Everything Everywhere All at Once,Ke Huy Quan ‡,TRUE,oscars-sma.csv
2022,The Banshees of Inisherin,Brendan Gleeson,FALSE,oscars-sma.csv
2022,Causeway,Brian Tyree Henry,FALSE,oscars-sma.csv
2022,The Fabelmans,Judd Hirsch,FALSE,oscars-sma.csv
2022,The Banshees of Inisherin,Barry Keoghan,FALSE,oscars-sma.csv
2023,Oppenheimer,Robert Downey Jr. ‡,TRUE,oscars-sma.csv
2023,American Fiction,Sterling K. Brown,FALSE,oscars-sma.csv
2023,Killers of the Flower Moon,Robert De Niro,FALSE,oscars-sma.csv
2023,Barbie,Ryan Gosling,FALSE,oscars-sma.csv
2023,Poor Things,Mark Ruffalo,FALSE,oscars-sma.csv
2024,Anora,Yura Borisov,TRUE,oscars-sma.csv
2024,A Real Pain,Kieran Culkin,FALSE,oscars-sma.csv
2024,A Complete Unknown,Edward Norton,FALSE,oscars-sma.csv
2024,The Brutalist,Guy Pearce,FALSE,oscars-sma.csv
2024,The Apprentice,Jeremy Strong,FALSE,oscars-sma.csv
1989,Driving Miss Daisy,Lili Fini Zanuck and Richard D. Zanuck,TRUE,pga-bp.csv
1990,Dances with Wolves,Jim Wilson and Kevin Costner,TRUE,pga-bp.csv
1991,The Silence of the Lambs,"Edward Saxon, Kenneth Utt, and Ron Bozman",TRUE,pga-bp.csv
1991,At Play in the Fields of the Lord,Saul Zaentz,FALSE,pga-bp.csv
1991,Boyz n the Hood,Steve Nicolaides,FALSE,pga-bp.csv
1991,The Commitments,Roger Randall-Cutler and Lynda Myles,FALSE,pga-bp.csv
1991,JFK,A. Kitman Ho and Oliver Stone,FALSE,pga-bp.csv
1991,The Prince of Tides,Barbra Streisand and Andrew S. Karsch,FALSE,pga-bp.csv
1992,The Crying Game,Stephen Woolley,TRUE,pga-bp.csv
1992,A Few Good Men,"Rob Reiner, David Brown, and Andrew Scheinman",FALSE,pga-bp.csv
1992,Howards End,Ismail Merchant,FALSE,pga-bp.csv
1992,Scent of a Woman,Martin Brest,FALSE,pga-bp.csv
1992,Unforgiven,Clint Eastwood and David Valdes,FALSE,pga-bp.csv
1993,Schindler's List,"Steven Spielberg, Gerald R. Molen, and Branko Lustig",TRUE,pga-bp.csv
1993,The Fugitive,Arnold Kopelson,FALSE,pga-bp.csv
1993,In the Name of the Father,Jim Sheridan,FALSE,pga-bp.csv
1993,The Piano,Jan Chapman,FALSE,pga-bp.csv
1993,The Remains of the Day,"Mike Nichols, John Calley, and Ismail Merchant",FALSE,pga-bp.csv
1994,Forrest Gump,"Wendy Finerman, Steve Tisch, and Steve Starkey",TRUE,pga-bp.csv
1994,Four Weddings and a Funeral,Duncan Kenworthy,FALSE,pga-bp.csv
1994,Pulp Fiction,Lawrence Bender,FALSE,pga-bp.csv
1994,Quiz Show,"Robert Redford, Michael Jacobs, Julian Krainin, and Michael Nozik",FALSE,pga-bp.csv
1994,The Shawshank Redemption,Niki Marvin,FALSE,pga-bp.csv
1995,Apollo 13,Brian Grazer,TRUE,pga-bp.csv
1995,The American President,Rob Reiner,FALSE,pga-bp.csv
1995,The Bridges of Madison County,Clint Eastwood and Kathleen Kennedy,FALSE,pga-bp.csv
1995,Dead Man Walking,Jon Kilik and Tim Robbins,FALSE,pga-bp.csv
1995,The Postman,"Mario Cecchi Gori, Vittorio Cecchi Gori and Gaetano Daniele",FALSE,pga-bp.csv
1995,Leaving Las Vegas,Lila Cazès and Annie Stewart,FALSE,pga-bp.csv
1995,Sense and Sensibility,Lindsay Doran,FALSE,pga-bp.csv
1996,The English Patient,Saul Zaentz,TRUE,pga-bp.csv
1996,Fargo,Ethan Coen,FALSE,pga-bp.csv
1996,Hamlet,David Barron,FALSE,pga-bp.csv
